#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    6.3097e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   8.8000   0.09000000   0.0900   -3.3151   3.3752   5.1603   13.058   24.805   21.374   19.376   16.652   14.056   10.892   10.308   10.007   1.46765435   0
   0.013400   8.8000   0.09424338   0.0942   -3.2593   3.3843   5.1606   12.918   24.143   20.877   18.912   16.306   13.789   10.776   10.189   9.886   1.51250911   0
   0.013400   8.8000   0.10000000   0.1000   -3.1780   3.3968   5.1551   12.715   23.204   20.173   18.256   15.817   13.409   10.604   10.014   9.708   1.57040203   0
   0.013400   8.8000   0.11201879   0.1120   -3.0310   3.4169   5.1379   12.347   21.635   18.992   17.152   14.985   12.756   10.288   9.692   9.381   1.68105900   0
   0.013400   8.8000   0.12000000   0.1200   -2.9337   3.4299   5.1227   12.104   20.612   18.222   16.432   14.441   12.329   10.078   9.479   9.165   1.74782515   0
   0.013400   8.8000   0.13720080   0.1372   -2.7851   3.4457   5.0954   11.733   19.449   17.289   15.569   13.756   11.770   9.744   9.140   8.829   1.87665403   0
   0.013400   8.8000   0.14000000   0.1400   -2.7625   3.4482   5.0914   11.676   19.274   17.147   15.437   13.652   11.686   9.693   9.089   8.778   1.89584959   0
   0.013400   8.8000   0.15776658   0.1578   -2.6518   3.4600   5.0800   11.400   18.444   16.476   14.800   13.143   11.286   9.447   8.840   8.533   2.00809574   0
   0.013400   8.8000   0.16000000   0.1600   -2.6370   3.4614   5.0769   11.362   18.346   16.395   14.723   13.081   11.236   9.413   8.806   8.500   2.02115250   0
   0.013400   8.8000   0.20000000   0.2000   -2.4227   3.4801   5.0342   10.827   17.035   15.297   13.684   12.221   10.543   8.923   8.312   8.017   2.22178221   0
   0.013400   8.8000   0.25000000   0.2500   -2.2224   3.4963   4.9954   10.326   15.965   14.374   12.797   11.462   9.936   8.463   7.850   7.567   2.40809011   0
   0.013400   8.8000   0.26493257   0.2649   -2.1738   3.4997   4.9855   10.204   15.735   14.172   12.605   11.294   9.795   8.350   7.735   7.456   2.45382881   1
   0.013400   8.8000   0.30000001   0.3000   -2.0694   3.5069   4.9642   9.944   15.263   13.751   12.205   10.941   9.498   8.105   7.489   7.217   2.54750419   1
   0.013400   8.8000   0.30091804   0.3009   -2.0662   3.5071   4.9630   9.935   15.250   13.739   12.194   10.931   9.489   8.098   7.481   7.209   2.54973459   1
   0.013400   8.8000   0.34999999   0.3500   -1.9196   3.5172   4.9226   9.569   14.612   13.164   11.648   10.444   9.078   7.756   7.135   6.872   2.65552020   0
   0.013400   8.8000   0.40000001   0.4000   -1.7691   3.5282   4.8739   9.193   13.986   12.587   11.101   9.951   8.662   7.406   6.778   6.527   2.74133730   0
   0.013400   8.8000   0.44999999   0.4500   -1.6161   3.5405   4.8215   8.810   13.371   12.005   10.549   9.451   8.243   7.055   6.418   6.178   2.81098008   0
   0.013400   8.8000   0.50000000   0.5000   -1.4580   3.5553   4.7683   8.415   12.753   11.403   9.973   8.925   7.813   6.698   6.050   5.824   2.86847806   0
   0.013400   8.8000   0.55000001   0.5500   -1.2952   3.5752   4.7263   8.008   12.093   10.740   9.336   8.343   7.369   6.345   5.684   5.479   2.91663504   0
   0.013400   8.8000   0.60000002   0.6000   -1.1334   3.5988   4.6968   7.604   11.427   10.061   8.702   7.765   6.936   6.001   5.322   5.153   2.95739889   0
   0.013400   8.8000   0.64999998   0.6500   -0.9730   3.6248   4.6753   7.203   10.739   9.356   8.083   7.210   6.516   5.659   4.979   4.852   2.99236870   0
   0.013400   8.8000   0.68707919   0.6871   -0.8579   3.6446   4.6635   6.915   10.135   8.808   7.623   6.813   6.218   5.421   4.763   4.664   3.01514983   1
   0.013400   8.8000   0.69999999   0.7000   -0.8192   3.6517   4.6611   6.818   9.894   8.616   7.465   6.681   6.117   5.344   4.702   4.609   3.02253795   1
   0.013400   8.8000   0.75000000   0.7500   -0.6743   3.6796   4.6576   6.456   8.880   7.893   6.881   6.214   5.739   5.066   4.511   4.436   3.04879928   1
   0.013400   8.8000   0.80000001   0.8000   -0.5433   3.6999   4.6360   6.128   8.129   7.352   6.429   5.841   5.410   4.806   4.312   4.245   3.07187057   1
   0.013400   8.8000   0.85000002   0.8500   -0.4190   3.7188   4.6137   5.817   7.460   6.873   6.027   5.502   5.108   4.564   4.124   4.065   3.09222293   1
   0.013400   8.8000   0.89999998   0.9000   -0.3004   3.7359   4.5884   5.521   6.872   6.446   5.668   5.192   4.824   4.334   3.939   3.887   3.11026096   1
   0.013400   8.8000   0.94999999   0.9500   -0.1874   3.7513   4.5604   5.239   6.349   6.056   5.340   4.904   4.561   4.116   3.759   3.713   3.12635612   1
   0.013400   8.8000   0.99130070   0.9913   -0.0969   3.7628   4.5344   5.012   5.971   5.760   5.088   4.678   4.352   3.939   3.608   3.565   3.13839769   1
   0.013400   8.8000   1.00000000   1.0000   -0.0784   3.7652   4.5292   4.966   5.896   5.700   5.036   4.633   4.310   3.903   3.578   3.536   3.14080405   1
   0.013400   8.8000   1.04999995   1.0500   0.0258   3.7776   4.4958   4.706   5.477   5.363   4.753   4.380   4.077   3.705   3.406   3.370   3.15380883   1
   0.013400   8.8000   1.10000002   1.1000   0.1263   3.7889   4.4605   4.454   5.072   5.043   4.490   4.151   3.867   3.519   3.239   3.211   3.16554141   1
   0.013400   8.8000   1.14999998   1.1499   0.2229   3.7992   4.4245   4.213   4.714   4.744   4.240   3.929   3.661   3.336   3.073   3.050   3.17617631   1
   0.013400   8.8000   1.20000005   1.1999   0.3157   3.8090   4.3895   3.981   4.416   4.465   4.000   3.708   3.455   3.154   2.911   2.891   3.18585706   1
   0.013400   8.8000   1.25000000   1.2499   0.4033   3.8183   4.3569   3.762   4.148   4.205   3.773   3.500   3.262   2.983   2.759   2.741   3.19470429   1
   0.013400   8.8000   1.28097558   1.2809   0.4550   3.8242   4.3393   3.632   3.992   4.051   3.640   3.378   3.150   2.884   2.672   2.655   3.19980860   1
   0.013400   8.8000   1.34349096   1.3434   0.5561   3.8356   4.3043   3.380   3.697   3.754   3.379   3.140   2.931   2.691   2.501   2.486   3.20930171   1
   0.013400   8.8000   1.39349079   1.3934   0.6324   3.8455   4.2835   3.189   3.478   3.527   3.183   2.962   2.770   2.553   2.383   2.369   3.21620202   1
   0.013400   8.8000   1.43872845   1.4386   0.6984   3.8556   4.2720   3.024   3.288   3.327   3.012   2.812   2.638   2.442   2.292   2.280   3.22197795   1
   0.013400   8.8000   1.44349098   1.4434   0.7053   3.8567   4.2708   3.007   3.269   3.306   2.994   2.796   2.624   2.431   2.283   2.271   3.22256231   1
   0.013400   8.8000   1.49349093   1.4934   0.7760   3.8693   4.2655   2.830   3.069   3.091   2.812   2.639   2.490   2.324   2.199   2.188   3.22844124   1
   0.013400   8.8000   1.54349089   1.5434   0.8439   3.8818   4.2618   2.660   2.882   2.886   2.639   2.492   2.365   2.224   2.123   2.112   3.23388982   1
   0.013400   8.8000   1.54827929   1.5482   0.8502   3.8829   4.2613   2.644   2.864   2.868   2.623   2.478   2.353   2.215   2.115   2.105   3.23439074   1
   0.013400   8.8000   1.59349096   1.5934   0.9088   3.8929   4.2551   2.498   2.707   2.695   2.476   2.351   2.244   2.126   2.043   2.034   3.23895168   1
   0.013400   8.8000   1.62979198   1.6298   0.9542   3.8999   4.2476   2.385   2.586   2.563   2.364   2.252   2.159   2.054   1.982   1.973   3.24240041   1
   0.013400   8.8000   1.64349079   1.6435   0.9711   3.9024   4.2444   2.342   2.541   2.515   2.323   2.216   2.127   2.027   1.959   1.950   3.24365473   1
   0.013400   8.8000   1.69349098   1.6935   1.0314   3.9108   4.2308   2.192   2.383   2.345   2.177   2.087   2.012   1.928   1.872   1.863   3.24802923   1
   0.013400   8.8000   1.74349093   1.7435   1.0902   3.9184   4.2147   2.045   2.229   2.183   2.036   1.962   1.899   1.828   1.781   1.774   3.25210643   1
   0.013400   8.8000   1.77486396   1.7749   1.1264   3.9228   4.2040   1.954   2.135   2.084   1.951   1.885   1.829   1.766   1.724   1.717   3.25452566   1
   0.013400   8.8000   1.79349077   1.7935   1.1478   3.9253   4.1972   1.900   2.079   2.026   1.901   1.840   1.788   1.728   1.690   1.683   3.25591469   1
   0.013400   8.8000   1.84325135   1.8433   1.2045   3.9317   4.1780   1.759   1.930   1.876   1.769   1.720   1.677   1.627   1.597   1.590   3.25946164   1
   0.013400   8.8000   1.84349096   1.8435   1.2048   3.9318   4.1779   1.758   1.930   1.875   1.769   1.719   1.677   1.627   1.597   1.590   3.25947809   1
   0.013400   8.8000   1.85074568   1.8507   1.2130   3.9326   4.1749   1.738   1.908   1.854   1.750   1.702   1.661   1.612   1.583   1.576   3.25997615   1
   0.013400   8.8000   1.89349091   1.8935   1.2612   3.9373   4.1554   1.617   1.782   1.730   1.639   1.598   1.564   1.522   1.498   1.491   3.26281881   1
   0.013400   8.8000   1.93529344   1.9353   1.3083   3.9415   4.1343   1.499   1.660   1.611   1.531   1.497   1.467   1.432   1.411   1.406   3.26545453   1
   0.013400   8.8000   1.94349086   1.9435   1.3175   3.9422   4.1299   1.476   1.636   1.588   1.510   1.476   1.448   1.414   1.394   1.388   3.26595569   1
   0.013400   8.8000   1.97468591   1.9747   1.3523   3.9448   4.1123   1.389   1.546   1.501   1.430   1.400   1.375   1.344   1.326   1.321   3.26781750   1
   0.013400   8.8000   1.99349093   1.9935   1.3731   3.9462   4.1012   1.337   1.492   1.448   1.381   1.354   1.330   1.301   1.285   1.280   3.26890635   1
   0.013400   8.8000   2.04349089   2.0435   1.4285   3.9495   4.0700   1.199   1.350   1.309   1.252   1.229   1.209   1.186   1.172   1.168   3.27168226   1
   0.013400   8.8000   2.05351496   2.0535   1.4395   3.9501   4.0635   1.171   1.321   1.282   1.226   1.204   1.185   1.162   1.149   1.145   3.27221870   1
   0.013400   8.8000   2.09349084   2.0935   1.4835   3.9517   4.0343   1.061   1.209   1.172   1.121   1.101   1.084   1.064   1.052   1.048   3.27429414   1
   0.013400   8.8000   2.10159516   2.1016   1.4923   3.9520   4.0281   1.039   1.186   1.149   1.100   1.080   1.064   1.043   1.031   1.028   3.27470279   1
   0.013400   8.8000   2.14349103   2.1435   1.5384   3.9523   3.9918   0.924   1.069   1.032   0.985   0.967   0.951   0.930   0.919   0.915   3.27675509   1
   0.013400   8.8000   2.17230916   2.1723   1.5701   3.9520   3.9649   0.845   0.988   0.950   0.905   0.887   0.871   0.850   0.838   0.835   3.27810955   1
   0.013400   8.8000   2.19349098   2.1935   1.5934   3.9514   3.9436   0.787   0.929   0.890   0.845   0.826   0.810   0.788   0.776   0.773   3.27907681   1
   0.013400   8.8000   2.20305467   2.2031   1.6039   3.9511   3.9337   0.760   0.902   0.862   0.818   0.799   0.782   0.760   0.748   0.744   3.27950621   1
   0.013400   8.8000   2.23944139   2.2394   1.6438   3.9488   3.8917   0.661   0.802   0.757   0.711   0.689   0.671   0.645   0.632   0.628   3.28109741   1
   0.013400   8.8000   2.24349093   2.2435   1.6482   3.9485   3.8867   0.649   0.791   0.745   0.698   0.677   0.658   0.632   0.618   0.614   3.28127050   1
   0.013400   8.8000   2.25206375   2.2521   1.6576   3.9478   3.8761   0.626   0.767   0.720   0.673   0.651   0.631   0.604   0.590   0.585   3.28163457   1
   0.013400   8.8000   2.28586793   2.2859   1.6943   3.9433   3.8278   0.534   0.677   0.621   0.567   0.540   0.516   0.483   0.465   0.460   3.28303671   1
   0.013400   8.8000   2.29349089   2.2935   1.7025   3.9420   3.8160   0.514   0.658   0.598   0.543   0.515   0.490   0.454   0.436   0.430   3.28334570   1
   0.013400   8.8000   2.31604433   2.3160   1.7265   3.9383   3.7813   0.454   0.600   0.534   0.472   0.440   0.411   0.370   0.349   0.342   3.28424549   1
   0.013400   8.8000   2.34739709   2.3474   1.7595   3.9309   3.7249   0.371   0.527   0.445   0.371   0.330   0.293   0.240   0.213   0.205   3.28546047   1
   0.013400   8.8000   2.37185979   2.3719   1.7849   3.9233   3.6733   0.308   0.475   0.382   0.292   0.241   0.194   0.129   0.094   0.084   3.28638077   1
   0.013400   8.8000   2.38698196   2.3870   1.8005   3.9180   3.6392   0.269   0.444   0.345   0.244   0.184   0.131   0.057   0.016   0.006   3.28693795   1
   0.013400   8.8000   2.40364599   2.4036   1.8174   3.9120   3.6014   0.227   0.412   0.308   0.193   0.124   0.062   -0.023   -0.070   -0.081   3.28754187   1
   0.013400   8.8000   2.42340255   2.4234   1.8375   3.9033   3.5501   0.176   0.379   0.269   0.132   0.048   -0.026   -0.127   -0.184   -0.197   3.28824425   1
   0.013400   8.8000   2.44254088   2.4425   1.8595   3.8951   3.4989   0.121   0.340   0.229   0.069   -0.029   -0.115   -0.231   -0.299   -0.312   3.28891134   1
   0.013400   8.8000   2.45499492   2.4550   1.8772   3.8921   3.4710   0.077   0.301   0.190   0.021   -0.082   -0.172   -0.294   -0.366   -0.380   3.28933859   1
   0.013400   8.8000   2.46233940   2.4623   1.8988   3.8985   3.4764   0.023   0.234   0.119   -0.028   -0.119   -0.199   -0.309   -0.372   -0.385   3.28958797   1
   0.013400   8.8000   2.46646571   2.4665   1.9205   3.9089   3.4971   -0.031   0.159   0.043   -0.072   -0.144   -0.208   -0.299   -0.348   -0.360   3.28972721   1
   0.013400   8.8000   2.46801281   2.4680   1.9398   3.9200   3.5225   -0.079   0.089   -0.018   -0.104   -0.158   -0.206   -0.277   -0.315   -0.325   3.28977942   1
   0.013400   8.8000   2.46877575   2.4688   1.9595   3.9310   3.5468   -0.129   0.017   -0.071   -0.132   -0.169   -0.204   -0.258   -0.283   -0.291   3.28980494   1
   0.013400   8.8000   2.46915627   2.4692   1.9777   3.9401   3.5653   -0.174   -0.044   -0.111   -0.154   -0.180   -0.204   -0.243   -0.261   -0.268   3.28981781   1
   0.013400   8.8000   2.46943259   2.4694   2.0014   3.9505   3.5832   -0.234   -0.116   -0.157   -0.179   -0.195   -0.210   -0.233   -0.245   -0.248   3.28982711   1
   0.013400   8.8000   2.46967459   2.4697   2.0238   3.9606   3.6014   -0.289   -0.180   -0.193   -0.199   -0.205   -0.211   -0.221   -0.227   -0.227   3.28983521   2
   0.013400   8.8000   2.46976447   2.4698   1.9945   3.9544   3.6058   -0.216   -0.100   -0.131   -0.148   -0.160   -0.172   -0.190   -0.199   -0.201   3.28983831   2
   0.013400   8.8000   2.46982908   2.4698   1.9692   3.9464   3.5991   -0.153   -0.029   -0.080   -0.112   -0.132   -0.151   -0.180   -0.195   -0.199   3.28984046   2
   0.013400   8.8000   2.46990871   2.4699   1.9522   3.9352   3.5712   -0.110   0.029   -0.049   -0.102   -0.135   -0.165   -0.212   -0.234   -0.241   3.28984308   2
   0.013400   8.8000   2.46999860   2.4700   1.9525   3.9238   3.5253   -0.111   0.049   -0.052   -0.129   -0.177   -0.220   -0.285   -0.319   -0.328   3.28984618   2
   0.013400   8.8000   2.47010565   2.4701   1.9621   3.9122   3.4692   -0.135   0.046   -0.069   -0.172   -0.238   -0.297   -0.382   -0.427   -0.439   3.28984976   2
   0.013400   8.8000   2.47022820   2.4702   1.9712   3.9004   3.4132   -0.158   0.047   -0.074   -0.209   -0.295   -0.371   -0.477   -0.537   -0.550   3.28985381   2
   0.013400   8.8000   2.47036362   2.4704   1.9765   3.8886   3.3607   -0.171   0.058   -0.060   -0.231   -0.338   -0.433   -0.562   -0.637   -0.652   3.28985834   2
