#   Isochrone  Z = 0.00134   Y = 0.25084   [M/H] = -1.063   eta_R = 0.200   Age =    1.1220e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.001340   8.0500   0.09000000   0.0900   -2.6713   3.4959   4.9992   11.448   17.410   15.480   13.642   12.271   10.877   9.585   9.065   8.848   1.46765435   0
   0.001340   8.0500   0.09287331   0.0929   -2.6481   3.4989   5.0014   11.390   17.248   15.352   13.526   12.177   10.812   9.536   9.011   8.793   1.49823916   0
   0.001340   8.0500   0.09842625   0.0984   -2.6017   3.5051   5.0051   11.274   16.922   15.095   13.298   11.990   10.683   9.438   8.906   8.688   1.55489457   0
   0.001340   8.0500   0.10000000   0.1000   -2.5887   3.5069   5.0064   11.242   16.827   15.021   13.233   11.936   10.646   9.411   8.877   8.658   1.57040203   0
   0.001340   8.0500   0.10325465   0.1033   -2.5664   3.5095   5.0081   11.186   16.685   14.908   13.131   11.851   10.585   9.363   8.826   8.607   1.60169911   0
   0.001340   8.0500   0.11343498   0.1134   -2.4964   3.5176   5.0115   11.011   16.248   14.560   12.824   11.589   10.396   9.212   8.666   8.447   1.69326532   0
   0.001340   8.0500   0.12000000   0.1200   -2.4525   3.5230   5.0138   10.901   15.973   14.341   12.632   11.426   10.277   9.118   8.567   8.349   1.74782515   0
   0.001340   8.0500   0.12456539   0.1246   -2.4266   3.5258   5.0151   10.836   15.828   14.222   12.529   11.336   10.208   9.061   8.507   8.290   1.78394115   0
   0.001340   8.0500   0.14000000   0.1400   -2.3397   3.5348   5.0151   10.619   15.355   13.834   12.192   11.039   9.978   8.869   8.309   8.092   1.89584959   0
   0.001340   8.0500   0.14725357   0.1473   -2.3044   3.5381   5.0147   10.531   15.177   13.686   12.062   10.923   9.886   8.790   8.228   8.011   1.94357860   0
   0.001340   8.0500   0.16000000   0.1600   -2.2444   3.5436   5.0129   10.381   14.880   13.437   11.845   10.729   9.729   8.655   8.090   7.873   2.02115250   0
   0.001340   8.0500   0.16263849   0.1626   -2.2332   3.5446   5.0127   10.353   14.827   13.393   11.806   10.694   9.700   8.630   8.064   7.848   2.03628206   0
   0.001340   8.0500   0.20000000   0.2000   -2.0863   3.5569   5.0048   9.986   14.150   12.819   11.301   10.237   9.322   8.298   7.725   7.510   2.22178221   0
   0.001340   8.0500   0.22324875   0.2232   -2.0095   3.5625   4.9984   9.794   13.820   12.536   11.049   10.007   9.126   8.122   7.547   7.332   2.31560707   0
   0.001340   8.0500   0.25000000   0.2500   -1.9246   3.5684   4.9861   9.582   13.471   12.234   10.779   9.758   8.910   7.927   7.349   7.135   2.40809011   0
   0.001340   8.0500   0.30000001   0.3000   -1.7951   3.5778   4.9732   9.258   12.942   11.773   10.369   9.383   8.581   7.629   7.048   6.837   2.54750419   0
   0.001340   8.0500   0.34999999   0.3500   -1.6599   3.5876   4.9446   8.920   12.389   11.295   9.945   8.997   8.239   7.319   6.734   6.528   2.65552020   0
   0.001340   8.0500   0.40000001   0.4000   -1.5101   3.6005   4.9041   8.545   11.755   10.747   9.468   8.570   7.859   6.979   6.388   6.194   2.74133730   0
   0.001340   8.0500   0.40826142   0.4083   -1.4810   3.6041   4.8981   8.472   11.615   10.628   9.369   8.484   7.785   6.915   6.323   6.134   2.75385118   0
   0.001340   8.0500   0.44999999   0.4500   -1.3454   3.6195   4.8664   8.133   10.992   10.094   8.919   8.093   7.443   6.615   6.016   5.850   2.81098008   0
   0.001340   8.0500   0.45066300   0.4507   -1.3431   3.6198   4.8663   8.128   10.979   10.084   8.911   8.086   7.437   6.610   6.011   5.845   2.81181383   0
   0.001340   8.0500   0.48859048   0.4886   -1.2288   3.6351   4.8482   7.842   10.423   9.613   8.521   7.754   7.152   6.364   5.763   5.621   2.85625029   0
