#   Isochrone  Z = 0.00013   Y = 0.24900   [M/H] = -2.064   eta_R = 0.200   Age =    3.5482e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.000134   7.5500   0.09577767   0.0958   -2.1693   3.5763   4.8459   10.193   13.744   12.622   11.242   10.270   9.511   8.564   8.034   7.872   1.52825892   0
   0.000134   7.5500   0.09857688   0.0986   -2.1518   3.5778   4.8468   10.149   13.661   12.555   11.186   10.220   9.467   8.524   7.992   7.830   1.55638885   0
   0.000134   7.5500   0.10625730   0.1063   -2.1030   3.5820   4.8474   10.027   13.432   12.370   11.029   10.084   9.344   8.415   7.878   7.713   1.62966323   0
   0.000134   7.5500   0.11155534   0.1116   -2.0697   3.5850   4.8472   9.944   13.272   12.243   10.922   9.992   9.261   8.340   7.800   7.634   1.67702913   0
   0.000134   7.5500   0.11642092   0.1164   -2.0436   3.5873   4.8487   9.879   13.150   12.145   10.839   9.919   9.195   8.282   7.740   7.571   1.71848285   0
   0.000134   7.5500   0.12989803   0.1299   -1.9730   3.5934   4.8503   9.703   12.826   11.882   10.614   9.723   9.017   8.123   7.577   7.406   1.82434607   0
   0.000134   7.5500   0.13155533   0.1316   -1.9649   3.5942   4.8507   9.682   12.788   11.851   10.588   9.701   8.997   8.105   7.558   7.387   1.83651268   0
   0.000134   7.5500   0.13561913   0.1356   -1.9461   3.5957   4.8512   9.635   12.706   11.784   10.529   9.649   8.949   8.062   7.515   7.343   1.86560464   0
   0.000134   7.5500   0.15155534   0.1516   -1.8740   3.6013   4.8499   9.455   12.398   11.527   10.307   9.452   8.768   7.898   7.349   7.175   1.97060776   0
   0.000134   7.5500   0.16318262   0.1632   -1.8287   3.6047   4.8504   9.342   12.210   11.370   10.168   9.328   8.653   7.794   7.245   7.071   2.03936315   0
   0.000134   7.5500   0.18311067   0.1831   -1.7564   3.6102   4.8498   9.161   11.912   11.119   9.948   9.132   8.471   7.629   7.079   6.905   2.14393187   0
   0.000134   7.5500   0.22888835   0.2289   -1.6154   3.6208   4.8483   8.809   11.340   10.637   9.521   8.749   8.114   7.305   6.760   6.589   2.33634281   0
   0.000134   7.5500   0.26561803   0.2656   -1.5210   3.6282   4.8482   8.572   10.956   10.314   9.234   8.492   7.876   7.089   6.550   6.383   2.45583534   0
   0.000134   7.5500   0.27888834   0.2789   -1.4899   3.6307   4.8480   8.495   10.831   10.209   9.140   8.408   7.798   7.018   6.481   6.316   2.49321747   0
   0.000134   7.5500   0.30768433   0.3077   -1.4244   3.6364   4.8479   8.331   10.559   9.982   8.940   8.230   7.633   6.870   6.339   6.178   2.56586504   0
   0.000134   7.5500   0.34999999   0.3500   -1.3365   3.6438   4.8457   8.111   10.200   9.684   8.674   7.991   7.412   6.671   6.149   5.994   2.65552020   0
   0.000134   7.5500   0.40000001   0.4000   -1.2322   3.6539   4.8397   7.850   9.758   9.322   8.356   7.707   7.150   6.439   5.930   5.784   2.74133730   0
   0.000134   7.5500   0.44999999   0.4500   -1.1177   3.6669   4.8284   7.564   9.242   8.913   8.001   7.395   6.866   6.192   5.703   5.568   2.81098008   0
   0.000134   7.5500   0.50000000   0.5000   -0.9834   3.6819   4.8001   7.228   8.655   8.446   7.597   7.035   6.537   5.906   5.440   5.319   2.86847806   0
   0.000134   7.5500   0.55000001   0.5500   -0.8209   3.7030   4.7632   6.822   7.934   7.877   7.115   6.608   6.149   5.576   5.145   5.042   2.91663504   0
   0.000134   7.5500   0.57154787   0.5715   -0.7402   3.7152   4.7480   6.620   7.574   7.593   6.879   6.400   5.963   5.423   5.011   4.918   2.93500185   0
   0.000134   7.5500   0.60000002   0.6000   -0.6502   3.7294   4.7361   6.396   7.184   7.279   6.621   6.173   5.761   5.257   4.868   4.786   2.95739889   0
   0.000134   7.5500   0.60371912   0.6037   -0.6391   3.7315   4.7359   6.368   7.135   7.240   6.589   6.146   5.737   5.238   4.852   4.772   2.96018362   0
   0.000134   7.5500   0.63130075   0.6313   -0.5798   3.7429   4.7418   6.220   6.876   7.031   6.421   6.000   5.611   5.140   4.771   4.699   2.97989702   0
   0.000134   7.5500   0.64999998   0.6500   -0.5566   3.7475   4.7496   6.162   6.779   6.951   6.356   5.944   5.562   5.102   4.740   4.672   2.99236870   0
   0.000134   7.5500   0.66368163   0.6637   -0.5427   3.7499   4.7543   6.127   6.723   6.904   6.318   5.910   5.532   5.078   4.720   4.653   3.00106192   0
   0.000134   7.5500   0.69217646   0.6922   -0.4881   3.7576   4.7485   5.990   6.525   6.732   6.171   5.779   5.414   4.977   4.631   4.569   3.01809645   0
   0.000134   7.5500   0.69999999   0.7000   -0.4723   3.7599   4.7469   5.951   6.467   6.682   6.129   5.741   5.380   4.948   4.606   4.546   3.02253795   0
   0.000134   7.5500   0.72015679   0.7202   -0.4201   3.7676   4.7379   5.820   6.284   6.520   5.991   5.617   5.268   4.854   4.523   4.468   3.03355026   0
   0.000134   7.5500   0.75000000   0.7500   -0.3356   3.7801   4.7209   5.609   6.003   6.265   5.772   5.420   5.089   4.699   4.384   4.339   3.04879928   0
   0.000134   7.5500   0.80000001   0.8000   -0.2044   3.7969   4.6850   5.281   5.579   5.868   5.442   5.131   4.831   4.472   4.172   4.146   3.07187057   0
   0.000134   7.5500   0.83249098   0.8325   -0.1243   3.8069   4.6623   5.081   5.344   5.633   5.237   4.945   4.661   4.324   4.040   4.020   3.08538079   1
   0.000134   7.5500   0.85000002   0.8500   -0.0826   3.8123   4.6512   4.977   5.225   5.512   5.129   4.846   4.571   4.246   3.972   3.955   3.09222293   1
   0.000134   7.5500   0.89999998   0.9000   0.0323   3.8274   4.6217   4.689   4.910   5.179   4.831   4.575   4.324   4.034   3.790   3.778   3.11026096   1
