#   Isochrone  Z = 0.04237   Y = 0.32598   [M/H] = 0.511   eta_R = 0.200   Age =    1.2589e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.042375   7.1000   0.10284453   0.1028   -2.1337   3.3636   3.9905   10.104   18.753   17.446   15.965   13.740   11.422   7.997   7.474   6.934   1.59781313   0
   0.042375   7.1000   0.10339821   0.1034   -2.1302   3.3640   3.9909   10.095   18.731   17.425   15.945   13.723   11.408   7.989   7.466   6.926   1.60305560   0
   0.042375   7.1000   0.12284452   0.1228   -2.0142   3.3775   4.0034   9.806   17.998   16.745   15.290   13.179   10.938   7.713   7.187   6.675   1.77049422   0
   0.042375   7.1000   0.13238755   0.1324   -1.9633   3.3836   4.0095   9.678   17.669   16.439   14.996   12.935   10.728   7.593   7.066   6.565   1.84255493   0
   0.042375   7.1000   0.14284453   0.1428   -1.9108   3.3899   4.0153   9.547   17.329   16.123   14.693   12.683   10.512   7.468   6.940   6.452   1.91490304   0
   0.042375   7.1000   0.16249399   0.1625   -1.8175   3.4018   4.0256   9.314   16.696   15.539   14.132   12.221   10.116   7.248   6.718   6.253   2.03546143   0
   0.042375   7.1000   0.18340878   0.1834   -1.7155   3.4150   4.0289   9.059   15.983   14.888   13.509   11.710   9.681   7.009   6.477   6.036   2.14538455   0
   0.042375   7.1000   0.19862545   0.1986   -1.6210   3.4259   4.0124   8.822   15.346   14.317   12.963   11.259   9.295   6.785   6.253   5.832   2.21576524   0
   0.042375   7.1000   0.21080552   0.2108   -1.5058   3.4365   3.9659   8.535   14.687   13.725   12.403   10.782   8.879   6.509   5.974   5.574   2.26717401   0
   0.042375   7.1000   0.21390958   0.2139   -1.4943   3.4379   3.9662   8.506   14.618   13.661   12.342   10.731   8.834   6.482   5.946   5.549   2.27962065   0
   0.042375   7.1000   0.23011135   0.2301   -1.4357   3.4449   3.9671   8.359   14.283   13.348   12.042   10.476   8.615   6.344   5.803   5.420   2.34074616   0
   0.042375   7.1000   0.24712563   0.2471   -1.3763   3.4517   3.9660   8.211   13.960   13.043   11.748   10.224   8.399   6.204   5.657   5.289   2.39882469   0
   0.042375   7.1000   0.27183694   0.2718   -1.2964   3.4606   3.9632   8.011   13.563   12.661   11.373   9.897   8.122   6.018   5.459   5.110   2.47369409   0
   0.042375   7.1000   0.29513881   0.2951   -1.2273   3.4682   3.9601   7.838   13.241   12.352   11.083   9.642   7.895   5.856   5.282   4.952   2.53552103   0
   0.042375   7.1000   0.31068054   0.3107   -1.1863   3.4728   3.9600   7.736   13.055   12.170   10.912   9.490   7.762   5.761   5.176   4.857   2.57283926   0
   0.042375   7.1000   0.34342021   0.3434   -1.1054   3.4817   3.9579   7.534   12.712   11.829   10.583   9.197   7.506   5.575   4.968   4.669   2.64274812   0
   0.042375   7.1000   0.38324207   0.3832   -1.0215   3.4915   3.9610   7.324   12.380   11.484   10.234   8.881   7.241   5.388   4.753   4.473   2.71458721   0
   0.042375   7.1000   0.43284604   0.4328   -0.9292   3.5028   3.9666   7.093   12.023   11.108   9.881   8.567   6.955   5.181   4.512   4.254   2.78864765   0
   0.042375   7.1000   0.44999999   0.4500   -0.8992   3.5065   3.9683   7.018   11.911   10.986   9.762   8.461   6.861   5.116   4.435   4.184   2.81098008   0
   0.042375   7.1000   0.49694201   0.4969   -0.8263   3.5151   3.9730   6.836   11.652   10.693   9.468   8.198   6.633   4.956   4.251   4.013   2.86524796   0
   0.042375   7.1000   0.50318724   0.5032   -0.8352   3.5158   3.9900   6.858   11.664   10.699   9.470   8.204   6.646   4.981   4.277   4.039   2.87180805   0
   0.042375   7.1000   0.52576584   0.5258   -0.9233   3.5173   4.1035   7.078   11.861   10.869   9.621   8.369   6.833   5.208   4.514   4.274   2.89434004   0
   0.042375   7.1000   0.54816848   0.5482   -1.0041   3.5198   4.2124   7.280   12.030   11.009   9.745   8.509   7.000   5.418   4.732   4.492   2.91501307   0
   0.042375   7.1000   0.55000001   0.5500   -1.0105   3.5201   4.2212   7.296   12.043   11.020   9.755   8.520   7.013   5.435   4.749   4.510   2.91663504   0
   0.042375   7.1000   0.56828934   0.5683   -0.9876   3.5239   4.2279   7.239   11.949   10.912   9.654   8.435   6.937   5.387   4.692   4.459   2.93230605   0
   0.042375   7.1000   0.59630197   0.5963   -0.9529   3.5295   4.2365   7.152   11.807   10.751   9.504   8.307   6.823   5.313   4.606   4.381   2.95459843   0
   0.042375   7.1000   0.60000002   0.6000   -0.9481   3.5303   4.2372   7.140   11.788   10.730   9.484   8.290   6.808   5.302   4.594   4.370   2.95739889   0
   0.042375   7.1000   0.62554961   0.6255   -0.9170   3.5355   4.2454   7.063   11.664   10.581   9.342   8.170   6.704   5.237   4.520   4.303   2.97591782   0
   0.042375   7.1000   0.64999998   0.6500   -0.8882   3.5403   4.2523   6.990   11.549   10.444   9.212   8.060   6.609   5.176   4.451   4.241   2.99236870   0
   0.042375   7.1000   0.67204374   0.6720   -0.8615   3.5451   4.2592   6.924   11.443   10.311   9.080   7.949   6.519   5.121   4.390   4.186   3.00620604   0
   0.042375   7.1000   0.69999999   0.7000   -0.8283   3.5508   4.2667   6.841   11.312   10.147   8.918   7.812   6.408   5.052   4.314   4.117   3.02253795   0
   0.042375   7.1000   0.74271488   0.7427   -0.7027   3.5955   4.3454   6.527   10.607   9.152   7.862   6.931   5.897   4.866   4.135   3.987   3.04518628   0
   0.042375   7.1000   0.75000000   0.7500   -0.6810   3.6031   4.3583   6.472   10.476   8.989   7.699   6.788   5.822   4.833   4.111   3.971   3.04879928   0
   0.042375   7.1000   0.75608349   0.7561   -0.6745   3.6040   4.3592   6.456   10.450   8.960   7.669   6.762   5.804   4.819   4.099   3.961   3.05176449   0
   0.042375   7.1000   0.80000001   0.8000   -0.6234   3.6112   4.3614   6.328   10.248   8.733   7.446   6.556   5.660   4.712   4.001   3.870   3.07187057   0
   0.042375   7.1000   0.84487343   0.8449   -0.5732   3.6184   4.3637   6.203   10.039   8.512   7.231   6.356   5.524   4.608   3.903   3.782   3.09024954   0
   0.042375   7.1000   0.85000002   0.8500   -0.5669   3.6193   4.3634   6.187   10.013   8.484   7.204   6.332   5.507   4.595   3.890   3.770   3.09222293   0
   0.042375   7.1000   0.89999998   0.9000   -0.5081   3.6274   4.3621   6.040   9.754   8.231   6.963   6.108   5.350   4.471   3.780   3.669   3.11026096   0
   0.042375   7.1000   0.94999999   0.9500   -0.4537   3.6352   4.3625   5.904   9.489   7.992   6.740   5.901   5.204   4.359   3.686   3.581   3.12635612   0
   0.042375   7.1000   0.95923316   0.9592   -0.4442   3.6366   4.3627   5.881   9.441   7.950   6.701   5.865   5.179   4.339   3.671   3.566   3.12914038   0
   0.042375   7.1000   1.00000000   1.0000   -0.3936   3.6436   4.3580   5.754   9.179   7.730   6.500   5.682   5.045   4.234   3.586   3.486   3.14080405   0
   0.042375   7.1000   1.09288871   1.0929   -0.2810   3.6598   4.3488   5.473   8.540   7.233   6.064   5.296   4.749   4.002   3.405   3.314   3.16394353   0
   0.042375   7.1000   1.10004568   1.1000   -0.2723   3.6611   4.3481   5.451   8.489   7.194   6.031   5.268   4.727   3.984   3.391   3.301   3.16555166   0
   0.042375   7.1000   1.14288867   1.1429   -0.2103   3.6701   4.3389   5.296   8.128   6.925   5.802   5.073   4.566   3.856   3.293   3.208   3.17472506   0
   0.042375   7.1000   1.19288874   1.1929   -0.1389   3.6807   4.3285   5.117   7.709   6.619   5.546   4.859   4.383   3.710   3.181   3.101   3.18453360   0
   0.042375   7.1000   1.24288869   1.2429   -0.0594   3.6922   4.3127   4.919   7.268   6.294   5.272   4.630   4.181   3.548   3.053   2.979   3.19349289   0
   0.042375   7.1000   1.28460383   1.2846   0.0119   3.7022   4.2956   4.740   6.885   6.014   5.036   4.430   4.003   3.404   2.937   2.868   3.20038819   0
