#   Isochrone  Z = 0.01340   Y = 0.27222   [M/H] = -0.043   eta_R = 0.200   Age =    5.0119e+06 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.013400   6.7000   0.09000000   0.0900   -1.7972   3.4097   3.7802   9.263   16.696   15.300   13.832   11.911   9.792   7.231   6.672   6.237   1.46765435   0
   0.013400   6.7000   0.10069961   0.1007   -1.7476   3.4148   3.7998   9.139   16.408   15.025   13.556   11.681   9.597   7.115   6.555   6.128   1.57721937   0
   0.013400   6.7000   0.10212751   0.1021   -1.7393   3.4157   3.8012   9.118   16.356   14.977   13.508   11.641   9.563   7.096   6.535   6.110   1.59097981   0
   0.013400   6.7000   0.10730420   0.1073   -1.7105   3.4187   3.8060   9.046   16.179   14.814   13.345   11.506   9.450   7.029   6.467   6.047   1.63921750   0
   0.013400   6.7000   0.11347305   0.1135   -1.6825   3.4216   3.8136   8.976   16.013   14.658   13.189   11.376   9.340   6.964   6.401   5.985   1.69359124   0
   0.013400   6.7000   0.11925036   0.1193   -1.6615   3.4236   3.8225   8.924   15.893   14.544   13.074   11.280   9.259   6.915   6.351   5.938   1.74175656   0
   0.013400   6.7000   0.12062915   0.1206   -1.6563   3.4242   3.8245   8.911   15.861   14.514   13.043   11.255   9.238   6.903   6.339   5.927   1.75288761   0
   0.013400   6.7000   0.12647094   0.1265   -1.6268   3.4275   3.8286   8.837   15.671   14.340   12.870   11.113   9.119   6.835   6.270   5.862   1.79860318   0
   0.013400   6.7000   0.13207646   0.1321   -1.6031   3.4300   3.8338   8.778   15.525   14.204   12.734   11.001   9.025   6.780   6.214   5.810   1.84030139   0
   0.013400   6.7000   0.13754028   0.1375   -1.5836   3.4320   3.8398   8.729   15.416   14.102   12.634   10.917   8.953   6.735   6.168   5.767   1.87900615   0
   0.013400   6.7000   0.14528628   0.1453   -1.5510   3.4358   3.8463   8.648   15.214   13.915   12.454   10.767   8.827   6.659   6.091   5.697   1.93090904   0
   0.013400   6.7000   0.15174510   0.1517   -1.5240   3.4389   3.8509   8.580   15.046   13.759   12.304   10.643   8.723   6.597   6.027   5.638   1.97177935   0
   0.013400   6.7000   0.15801118   0.1580   -1.5026   3.4413   3.8566   8.527   14.919   13.641   12.190   10.548   8.642   6.547   5.977   5.592   2.00953674   0
   0.013400   6.7000   0.16517934   0.1652   -1.4730   3.4451   3.8612   8.452   14.730   13.466   12.022   10.409   8.528   6.479   5.907   5.528   2.05055833   0
   0.013400   6.7000   0.17334265   0.1733   -1.4385   3.4493   3.8646   8.366   14.512   13.265   11.829   10.250   8.396   6.400   5.826   5.454   2.09459448   0
   0.013400   6.7000   0.18132584   0.1813   -1.4096   3.4526   3.8684   8.294   14.346   13.108   11.677   10.123   8.290   6.334   5.758   5.392   2.13517118   0
   0.013400   6.7000   0.18912855   0.1891   -1.3866   3.4550   3.8734   8.237   14.222   12.990   11.561   10.025   8.209   6.281   5.703   5.341   2.17268562   0
   0.013400   6.7000   0.19673535   0.1967   -1.3676   3.4569   3.8789   8.189   14.123   12.895   11.468   9.946   8.143   6.237   5.658   5.299   2.20740366   0
   0.013400   6.7000   0.21174182   0.2117   -1.3217   3.4624   3.8869   8.074   13.863   12.649   11.228   9.746   7.979   6.132   5.548   5.200   2.27095509   0
   0.013400   6.7000   0.22409844   0.2241   -1.2852   3.4666   3.8922   7.983   13.670   12.463   11.049   9.595   7.853   6.048   5.461   5.120   2.31877756   0
   0.013400   6.7000   0.23636615   0.2364   -1.2540   3.4701   3.8980   7.905   13.509   12.309   10.900   9.468   7.747   5.976   5.386   5.052   2.36276984   0
   0.013400   6.7000   0.24850288   0.2485   -1.2278   3.4729   3.9047   7.840   13.386   12.187   10.780   9.365   7.662   5.917   5.323   4.993   2.40328264   0
   0.013400   6.7000   0.25951970   0.2595   -1.2008   3.4764   3.9105   7.772   13.245   12.049   10.645   9.251   7.569   5.856   5.258   4.935   2.43770456   0
   0.013400   6.7000   0.28020474   0.2802   -1.1511   3.4827   3.9192   7.648   12.997   11.803   10.401   9.042   7.403   5.745   5.139   4.827   2.49678063   0
   0.013400   6.7000   0.30000001   0.3000   -1.1100   3.4877   3.9279   7.545   12.805   11.607   10.202   8.870   7.268   5.655   5.041   4.737   2.54750419   0
   0.013400   6.7000   0.31749448   0.3175   -1.0736   3.4924   3.9349   7.454   12.633   11.432   10.029   8.722   7.150   5.574   4.953   4.657   2.58833098   0
   0.013400   6.7000   0.35144874   0.3514   -1.0109   3.5004   3.9483   7.297   12.341   11.136   9.745   8.479   6.951   5.435   4.801   4.518   2.65828061   0
   0.013400   6.7000   0.39634767   0.3963   -0.9344   3.5105   3.9646   7.106   11.993   10.777   9.399   8.184   6.711   5.268   4.616   4.349   2.73566294   0
   0.013400   6.7000   0.40000001   0.4000   -0.9288   3.5113   3.9661   7.092   11.969   10.751   9.374   8.162   6.694   5.256   4.603   4.337   2.74133730   0
   0.013400   6.7000   0.40887460   0.4089   -0.9148   3.5133   3.9697   7.057   11.906   10.685   9.309   8.107   6.650   5.226   4.569   4.306   2.75476265   0
   0.013400   6.7000   0.44999999   0.4500   -0.8514   3.5225   3.9845   6.898   11.626   10.385   9.014   7.855   6.452   5.091   4.418   4.167   2.81098008   0
   0.013400   6.7000   0.48368254   0.4837   -0.8022   3.5301   3.9971   6.776   11.412   10.149   8.778   7.652   6.299   4.988   4.304   4.062   2.85083818   0
   0.013400   6.7000   0.50000000   0.5000   -0.7797   3.5336   4.0032   6.719   11.315   10.042   8.671   7.560   6.230   4.942   4.252   4.015   2.86847806   0
   0.013400   6.7000   0.51769596   0.5177   -0.7548   3.5379   4.0106   6.657   11.204   9.918   8.549   7.455   6.153   4.891   4.194   3.963   2.88649321   0
   0.013400   6.7000   0.54106647   0.5411   -0.7248   3.5427   4.0190   6.582   11.078   9.775   8.407   7.331   6.063   4.829   4.125   3.900   2.90862870   0
   0.013400   6.7000   0.55000001   0.5500   -0.7150   3.5443   4.0225   6.557   11.038   9.730   8.361   7.291   6.034   4.809   4.102   3.880   2.91663504   0
   0.013400   6.7000   0.55077457   0.5508   -0.7139   3.5445   4.0228   6.555   11.033   9.724   8.356   7.286   6.031   4.807   4.100   3.878   2.91731787   0
   0.013400   6.7000   0.57511318   0.5751   -0.6803   3.5505   4.0321   6.471   10.888   9.559   8.191   7.142   5.929   4.740   4.023   3.809   2.93791914   0
   0.013400   6.7000   0.60000002   0.6000   -0.6502   3.5557   4.0410   6.395   10.766   9.416   8.048   7.016   5.841   4.679   3.954   3.748   2.95739889   0
   0.013400   6.7000   0.61008048   0.6101   -0.6375   3.5581   4.0452   6.364   10.712   9.353   7.984   6.960   5.803   4.654   3.926   3.723   2.96487474   0
   0.013400   6.7000   0.63921469   0.6392   -0.6010   3.5647   4.0555   6.272   10.561   9.176   7.808   6.803   5.697   4.582   3.844   3.652   2.98526168   0
   0.013400   6.7000   0.64999998   0.6500   -0.5879   3.5670   4.0589   6.240   10.508   9.114   7.746   6.748   5.659   4.555   3.814   3.626   2.99236870   0
   0.013400   6.7000   0.66241610   0.6624   -0.5728   3.5699   4.0636   6.202   10.444   9.039   7.671   6.682   5.615   4.526   3.781   3.597   3.00027251   0
   0.013400   6.7000   0.68971473   0.6897   -0.5399   3.5760   4.0727   6.120   10.302   8.876   7.513   6.539   5.522   4.461   3.710   3.536   3.01667857   0
   0.013400   6.7000   0.69999999   0.7000   -0.5292   3.5781   4.0766   6.093   10.254   8.822   7.460   6.492   5.491   4.440   3.687   3.516   3.02253795   0
   0.013400   6.7000   0.75000000   0.7500   -0.3915   3.6223   4.1457   5.749   9.358   7.895   6.643   5.788   5.086   4.203   3.481   3.368   3.04879928   0
   0.013400   6.7000   0.80000001   0.8000   -0.3445   3.6282   4.1504   5.631   9.142   7.700   6.469   5.631   4.963   4.100   3.388   3.281   3.07187057   0
   0.013400   6.7000   0.80589670   0.8059   -0.3398   3.6289   4.1515   5.619   9.120   7.680   6.451   5.615   4.950   4.090   3.379   3.273   3.07440543   0
   0.013400   6.7000   0.85000002   0.8500   -0.2998   3.6339   4.1550   5.520   8.922   7.513   6.305   5.484   4.847   4.003   3.302   3.201   3.09222293   0
   0.013400   6.7000   0.85645986   0.8565   -0.2945   3.6347   4.1558   5.506   8.894   7.490   6.285   5.466   4.833   3.992   3.292   3.192   3.09467483   0
   0.013400   6.7000   0.89999998   0.9000   -0.2542   3.6397   4.1571   5.405   8.693   7.322   6.138   5.335   4.728   3.904   3.215   3.119   3.11026096   0
   0.013400   6.7000   0.94999999   0.9500   -0.2105   3.6454   4.1598   5.296   8.450   7.136   5.978   5.195   4.614   3.811   3.137   3.046   3.12635612   0
   0.013400   6.7000   0.96571553   0.9657   -0.1979   3.6472   4.1613   5.265   8.377   7.081   5.930   5.154   4.581   3.784   3.116   3.026   3.13106251   0
   0.013400   6.7000   1.00000000   1.0000   -0.1657   3.6513   4.1608   5.184   8.197   6.945   5.813   5.053   4.498   3.715   3.060   2.972   3.14080405   0
   0.013400   6.7000   1.03956890   1.0396   -0.1309   3.6560   4.1618   5.097   7.989   6.794   5.685   4.944   4.406   3.642   3.003   2.918   3.15120721   0
   0.013400   6.7000   1.04999995   1.0500   -0.1207   3.6573   4.1613   5.072   7.930   6.750   5.648   4.913   4.380   3.620   2.986   2.901   3.15380883   0
   0.013400   6.7000   1.10000002   1.1000   -0.0773   3.6634   4.1624   4.963   7.672   6.563   5.490   4.780   4.266   3.529   2.916   2.834   3.16554141   0
   0.013400   6.7000   1.13352823   1.1335   -0.0495   3.6675   4.1639   4.894   7.506   6.443   5.389   4.697   4.194   3.472   2.871   2.792   3.17278457   0
   0.013400   6.7000   1.14999998   1.1500   -0.0338   3.6696   4.1631   4.855   7.415   6.377   5.333   4.650   4.153   3.439   2.846   2.768   3.17617631   0
   0.013400   6.7000   1.20000005   1.2000   0.0123   3.6761   4.1611   4.739   7.149   6.185   5.172   4.515   4.035   3.344   2.772   2.697   3.18585706   0
   0.013400   6.7000   1.25000000   1.2500   0.0624   3.6828   4.1555   4.614   6.874   5.984   5.002   4.372   3.907   3.240   2.690   2.618   3.19470429   0
   0.013400   6.7000   1.34349096   1.3435   0.1468   3.6946   4.1498   4.403   6.420   5.652   4.721   4.134   3.695   3.068   2.555   2.489   3.20930171   0
   0.013400   6.7000   1.35414708   1.3541   0.1564   3.6959   4.1488   4.379   6.369   5.615   4.689   4.108   3.671   3.049   2.540   2.474   3.21082091   0
   0.013400   6.7000   1.39349079   1.3935   0.1943   3.7010   4.1440   4.284   6.171   5.470   4.566   4.003   3.577   2.972   2.478   2.415   3.21620202   0
   0.013400   6.7000   1.40753615   1.4075   0.2064   3.7027   4.1430   4.254   6.108   5.424   4.528   3.970   3.547   2.948   2.459   2.396   3.21804047   0
   0.013400   6.7000   1.44349098   1.4435   0.2454   3.7078   4.1352   4.156   5.914   5.281   4.406   3.865   3.451   2.868   2.394   2.334   3.22256231   0
   0.013400   6.7000   1.49349093   1.4935   0.2969   3.7145   4.1252   4.028   5.662   5.096   4.247   3.727   3.325   2.764   2.309   2.251   3.22844124   0
   0.013400   6.7000   1.50102162   1.5010   0.3051   3.7155   4.1234   4.007   5.623   5.068   4.222   3.705   3.305   2.747   2.296   2.238   3.22928834   0
   0.013400   6.7000   1.54349089   1.5435   0.3534   3.7215   4.1113   3.886   5.396   4.899   4.077   3.578   3.188   2.649   2.214   2.159   3.23388982   0
   0.013400   6.7000   1.59349096   1.5935   0.4148   3.7289   4.0931   3.733   5.119   4.689   3.897   3.417   3.040   2.525   2.109   2.057   3.23895168   0
   0.013400   6.7000   1.59787118   1.5979   0.4199   3.7295   4.0916   3.720   5.096   4.671   3.881   3.404   3.027   2.514   2.101   2.049   3.23937774   0
   0.013400   6.7000   1.64349079   1.6435   0.4799   3.7363   4.0712   3.570   4.838   4.471   3.709   3.250   2.885   2.392   1.997   1.947   3.24365473   0
   0.013400   6.7000   1.65936232   1.6594   0.5013   3.7387   4.0635   3.517   4.747   4.400   3.648   3.195   2.834   2.349   1.959   1.910   3.24507737   0
   0.013400   6.7000   1.69349098   1.6935   0.5526   3.7442   4.0429   3.389   4.541   4.236   3.505   3.065   2.712   2.243   1.866   1.819   3.24802923   0
   0.013400   6.7000   1.70770180   1.7077   0.5746   3.7465   4.0336   3.333   4.455   4.167   3.444   3.009   2.659   2.197   1.826   1.779   3.24921703   0
   0.013400   6.7000   1.74349093   1.7435   0.6369   3.7526   4.0049   3.178   4.217   3.972   3.273   2.852   2.511   2.066   1.710   1.666   3.25210643   0
   0.013400   6.7000   1.75528038   1.7553   0.6586   3.7547   3.9945   3.124   4.137   3.904   3.214   2.798   2.461   2.021   1.671   1.627   3.25302768   0
   0.013400   6.7000   1.79349077   1.7935   0.7380   3.7620   3.9538   2.925   3.848   3.659   2.998   2.600   2.274   1.855   1.523   1.481   3.25591469   0
   0.013400   6.7000   1.79812753   1.7981   0.7481   3.7629   3.9484   2.900   3.812   3.628   2.971   2.574   2.251   1.834   1.504   1.462   3.25625491   0
   0.013400   6.7000   1.82430100   1.8243   0.8098   3.7685   3.9152   2.745   3.597   3.440   2.805   2.421   2.105   1.704   1.387   1.347   3.25813794   0
   0.013400   6.7000   1.84349096   1.8435   0.8569   3.7728   3.8899   2.628   3.438   3.295   2.678   2.304   1.996   1.607   1.300   1.261   3.25947809   0
   0.013400   6.7000   1.86106837   1.8611   0.9007   3.7768   3.8664   2.518   3.292   3.160   2.561   2.195   1.895   1.517   1.220   1.183   3.26067686   0
   0.013400   6.7000   1.88807678   1.8881   0.9677   3.7835   3.8323   2.351   3.051   2.950   2.383   2.036   1.747   1.385   1.102   1.068   3.26246715   0
