#   Isochrone  Z = 0.00134   Y = 0.25084   [M/H] = -1.063   eta_R = 0.200   Age =    3.9811e+06 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.001340   6.6000   0.09407215   0.0941   -1.5285   3.4983   3.8853   8.591   13.713   12.238   10.582   9.348   8.055   6.767   6.217   5.928   1.51073647   0
   0.001340   6.6000   0.09587489   0.0959   -1.5205   3.4993   3.8894   8.571   13.670   12.200   10.547   9.318   8.032   6.749   6.199   5.910   1.52924883   0
   0.001340   6.6000   0.10632811   0.1063   -1.4687   3.5053   3.9064   8.442   13.409   11.965   10.330   9.126   7.888   6.634   6.077   5.795   1.63031256   0
   0.001340   6.6000   0.11305348   0.1131   -1.4381   3.5086   3.9158   8.365   13.260   11.831   10.206   9.016   7.804   6.566   6.005   5.727   1.68999302   0
   0.001340   6.6000   0.11941049   0.1194   -1.4205   3.5105   3.9295   8.321   13.178   11.756   10.136   8.952   7.755   6.527   5.964   5.688   1.74305630   0
   0.001340   6.6000   0.12702374   0.1270   -1.3855   3.5139   3.9350   8.234   13.022   11.614   10.004   8.833   7.662   6.448   5.882   5.609   1.80281019   0
   0.001340   6.6000   0.13474518   0.1347   -1.3561   3.5167   3.9423   8.160   12.894   11.496   9.894   8.733   7.583   6.382   5.812   5.542   1.85943472   0
   0.001340   6.6000   0.14371413   0.1437   -1.3254   3.5196   3.9513   8.083   12.759   11.372   9.779   8.628   7.501   6.313   5.740   5.473   1.92063963   0
   0.001340   6.6000   0.15327020   0.1533   -1.2878   3.5235   3.9570   7.989   12.584   11.216   9.637   8.500   7.401   6.229   5.651   5.388   1.98113430   0
   0.001340   6.6000   0.16181184   0.1618   -1.2613   3.5259   3.9641   7.923   12.466   11.109   9.539   8.412   7.330   6.170   5.589   5.329   2.03157568   0
   0.001340   6.6000   0.17334791   0.1733   -1.2182   3.5302   3.9678   7.815   12.268   10.932   9.379   8.267   7.216   6.073   5.487   5.231   2.09462190   0
   0.001340   6.6000   0.18457593   0.1846   -1.1812   3.5339   3.9730   7.723   12.105   10.786   9.246   8.146   7.119   5.991   5.400   5.147   2.15104294   0
   0.001340   6.6000   0.19547933   0.1955   -1.1527   3.5367   3.9806   7.652   11.982   10.675   9.145   8.054   7.044   5.928   5.332   5.082   2.20179033   0
   0.001340   6.6000   0.21244799   0.2124   -1.1070   3.5409   3.9878   7.537   11.789   10.500   8.986   7.908   6.925   5.825   5.224   4.977   2.27379131   0
   0.001340   6.6000   0.22883636   0.2288   -1.0635   3.5451   3.9935   7.429   11.600   10.331   8.834   7.770   6.812   5.728   5.122   4.879   2.33615494   0
   0.001340   6.6000   0.24515501   0.2452   -1.0274   3.5487   4.0016   7.339   11.443   10.190   8.707   7.654   6.719   5.648   5.037   4.797   2.39238572   0
   0.001340   6.6000   0.26770216   0.2677   -0.9780   3.5538   4.0110   7.215   11.226   9.997   8.533   7.497   6.591   5.539   4.922   4.686   2.46188951   0
   0.001340   6.6000   0.29624090   0.2962   -0.9190   3.5603   4.0220   7.067   10.960   9.761   8.324   7.308   6.438   5.410   4.784   4.555   2.53826356   0
   0.001340   6.6000   0.30000001   0.3000   -0.9122   3.5611   4.0239   7.050   10.930   9.734   8.300   7.287   6.421   5.395   4.768   4.540   2.54750419   0
   0.001340   6.6000   0.30668327   0.3067   -0.8997   3.5626   4.0267   7.019   10.875   9.686   8.257   7.248   6.389   5.368   4.740   4.512   2.56351209   0
   0.001340   6.6000   0.34999999   0.3500   -0.8232   3.5713   4.0426   6.828   10.532   9.384   7.990   7.009   6.194   5.201   4.562   4.343   2.65552020   0
   0.001340   6.6000   0.40000001   0.4000   -0.7409   3.5828   4.0640   6.622   10.120   9.030   7.690   6.748   5.981   5.025   4.372   4.169   2.74133730   0
   0.001340   6.6000   0.42541119   0.4254   -0.7035   3.5881   4.0747   6.529   9.939   8.875   7.558   6.634   5.887   4.945   4.285   4.090   2.77848935   0
   0.001340   6.6000   0.44999999   0.4500   -0.6693   3.5930   4.0845   6.443   9.769   8.728   7.436   6.529   5.800   4.871   4.205   4.019   2.81098008   0
   0.001340   6.6000   0.45389539   0.4539   -0.6639   3.5939   4.0864   6.430   9.740   8.704   7.416   6.513   5.787   4.860   4.193   4.008   2.81584883   0
   0.001340   6.6000   0.50000000   0.5000   -0.6010   3.6042   4.1066   6.272   9.400   8.415   7.184   6.317   5.626   4.727   4.050   3.883   2.86847806   0
   0.001340   6.6000   0.50402284   0.5040   -0.5953   3.6053   4.1090   6.258   9.365   8.386   7.161   6.299   5.611   4.715   4.038   3.873   2.87267470   0
   0.001340   6.6000   0.52291346   0.5229   -0.5692   3.6099   4.1174   6.193   9.217   8.262   7.064   6.219   5.545   4.660   3.980   3.823   2.89159179   0
   0.001340   6.6000   0.54287469   0.5429   -0.5449   3.6139   4.1252   6.132   9.079   8.148   6.973   6.143   5.483   4.608   3.929   3.778   2.91026878   0
   0.001340   6.6000   0.55000001   0.5500   -0.5358   3.6153   4.1271   6.109   9.031   8.107   6.939   6.115   5.459   4.589   3.910   3.761   2.91663504   0
   0.001340   6.6000   0.56460863   0.5646   -0.5146   3.6192   4.1333   6.056   8.901   8.001   6.856   6.048   5.405   4.545   3.867   3.724   2.92922688   0
   0.001340   6.6000   0.58682787   0.5868   -0.4851   3.6244   4.1410   5.983   8.732   7.864   6.746   5.956   5.330   4.483   3.809   3.672   2.94727683   0
   0.001340   6.6000   0.60000002   0.6000   -0.4693   3.6270   4.1455   5.943   8.643   7.792   6.687   5.908   5.290   4.450   3.778   3.644   2.95739889   0
   0.001340   6.6000   0.62916017   0.6292   -0.4298   3.6341   4.1549   5.844   8.406   7.604   6.537   5.785   5.190   4.369   3.706   3.579   2.97842383   0
   0.001340   6.6000   0.64999998   0.6500   -0.4037   3.6384   4.1602   5.779   8.253   7.484   6.440   5.705   5.124   4.315   3.658   3.536   2.99236870   0
   0.001340   6.6000   0.67980462   0.6798   -0.3602   3.6466   4.1689   5.670   7.963   7.267   6.268   5.568   5.011   4.229   3.591   3.477   3.01087046   0
   0.001340   6.6000   0.69999999   0.7000   -0.3310   3.6519   4.1738   5.598   7.773   7.127   6.155   5.478   4.935   4.172   3.548   3.438   3.02253795   0
   0.001340   6.6000   0.71279830   0.7128   -0.3089   3.6572   4.1807   5.542   7.605   7.009   6.063   5.407   4.878   4.133   3.523   3.418   3.02960014   0
   0.001340   6.6000   0.75000000   0.7500   -0.2407   3.6736   4.2000   5.372   7.122   6.670   5.792   5.197   4.704   4.013   3.448   3.353   3.04879928   0
   0.001340   6.6000   0.75166160   0.7517   -0.2389   3.6738   4.2003   5.367   7.112   6.663   5.786   5.192   4.700   4.009   3.445   3.350   3.04961371   0
   0.001340   6.6000   0.79953051   0.7995   -0.1804   3.6822   4.2021   5.221   6.812   6.438   5.593   5.028   4.553   3.891   3.352   3.262   3.07166719   0
   0.001340   6.6000   0.80000001   0.8000   -0.1799   3.6823   4.2022   5.220   6.810   6.436   5.592   5.027   4.551   3.890   3.352   3.262   3.07187057   0
   0.001340   6.6000   0.80428737   0.8043   -0.1749   3.6830   4.2025   5.207   6.784   6.417   5.576   5.013   4.539   3.880   3.344   3.255   3.07371736   0
   0.001340   6.6000   0.85000002   0.8500   -0.1142   3.6916   4.2000   5.056   6.478   6.190   5.380   4.845   4.387   3.760   3.252   3.166   3.09222293   0
   0.001340   6.6000   0.89999998   0.9000   -0.0514   3.7008   4.1988   4.899   6.177   5.962   5.185   4.675   4.233   3.636   3.153   3.072   3.11026096   0
   0.001340   6.6000   0.93788213   0.9379   -0.0016   3.7078   4.1950   4.774   5.949   5.788   5.036   4.544   4.113   3.538   3.074   2.997   3.12261677   0
   0.001340   6.6000   0.94999999   0.9500   0.0164   3.7103   4.1924   4.729   5.868   5.725   4.982   4.496   4.070   3.502   3.045   2.969   3.12635612   0
   0.001340   6.6000   1.00000000   1.0000   0.0820   3.7194   4.1854   4.565   5.584   5.501   4.790   4.325   3.914   3.374   2.939   2.868   3.14080405   0
   0.001340   6.6000   1.04999995   1.0500   0.1459   3.7281   4.1778   4.405   5.318   5.287   4.608   4.161   3.765   3.250   2.836   2.769   3.15380883   0
   0.001340   6.6000   1.05906868   1.0591   0.1576   3.7297   4.1760   4.376   5.270   5.248   4.575   4.132   3.737   3.227   2.817   2.751   3.15602565   0
   0.001340   6.6000   1.09538674   1.0954   0.2123   3.7365   4.1633   4.239   5.059   5.072   4.423   3.994   3.610   3.118   2.723   2.661   3.16450739   0
   0.001340   6.6000   1.10000002   1.1000   0.2195   3.7374   4.1615   4.221   5.032   5.049   4.403   3.976   3.593   3.104   2.711   2.649   3.16554141   0
   0.001340   6.6000   1.14316785   1.1432   0.2847   3.7452   4.1443   4.058   4.790   4.843   4.226   3.813   3.443   2.975   2.598   2.540   3.17478228   0
   0.001340   6.6000   1.14999998   1.1500   0.2962   3.7465   4.1406   4.030   4.749   4.807   4.195   3.785   3.417   2.952   2.578   2.521   3.17617631   0
   0.001340   6.6000   1.20000005   1.2000   0.3791   3.7556   4.1126   3.822   4.459   4.553   3.973   3.581   3.227   2.785   2.429   2.376   3.18585706   0
   0.001340   6.6000   1.23164284   1.2316   0.4368   3.7615   4.0895   3.678   4.267   4.379   3.820   3.439   3.095   2.667   2.322   2.272   3.19154620   0
   0.001340   6.6000   1.25000000   1.2500   0.4731   3.7650   4.0737   3.587   4.149   4.271   3.726   3.351   3.012   2.593   2.254   2.207   3.19470429   0
