#   Isochrone  Z = 0.04237   Y = 0.32598   [M/H] = 0.511   eta_R = 0.200   Age =    3.1623e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.042375   8.5000   0.10284453   0.1028   -3.0417   3.3787   4.9587   12.374   22.657   20.168   18.411   16.014   13.596   10.230   9.671   9.238   1.59781313   0
   0.042375   8.5000   0.10827788   0.1083   -3.0009   3.3830   4.9576   12.272   22.324   19.901   18.161   15.814   13.427   10.137   9.578   9.149   1.64801574   0
   0.042375   8.5000   0.12284452   0.1228   -2.8958   3.3948   4.9543   12.009   21.431   19.188   17.493   15.282   12.982   9.895   9.338   8.922   1.77049422   0
   0.042375   8.5000   0.14284453   0.1428   -2.7764   3.4088   4.9563   11.711   20.397   18.360   16.717   14.665   12.467   9.622   9.066   8.665   1.91490304   0
   0.042375   8.5000   0.14447822   0.1445   -2.7679   3.4097   4.9565   11.690   20.326   18.303   16.664   14.623   12.431   9.603   9.047   8.647   1.92564702   0
   0.042375   8.5000   0.16568905   0.1657   -2.6574   3.4211   4.9510   11.413   19.439   17.591   15.996   14.086   11.978   9.348   8.792   8.406   2.05338860   0
   0.042375   8.5000   0.20167628   0.2017   -2.4954   3.4389   4.9458   11.008   18.156   16.547   15.022   13.297   11.316   8.975   8.420   8.054   2.22904420   0
   0.042375   8.5000   0.20711133   0.2071   -2.4703   3.4414   4.9420   10.946   17.984   16.404   14.888   13.186   11.221   8.917   8.362   7.999   2.25202560   0
   0.042375   8.5000   0.25711131   0.2571   -2.2790   3.4587   4.9138   10.467   16.798   15.395   13.925   12.370   10.535   8.475   7.914   7.573   2.43036747   0
   0.042375   8.5000   0.30711132   0.3071   -2.1327   3.4725   4.8999   10.102   15.971   14.668   13.232   11.773   10.034   8.137   7.570   7.249   2.56451964   0
   0.042375   8.5000   0.31654865   0.3165   -2.1051   3.4753   4.8968   10.033   15.815   14.529   13.099   11.660   9.940   8.074   7.505   7.188   2.58621097   0
   0.042375   8.5000   0.35711130   0.3571   -1.9870   3.4867   4.8766   9.738   15.198   13.972   12.559   11.187   9.552   7.805   7.226   6.926   2.66889668   0
   0.042375   8.5000   0.44999999   0.4500   -1.7121   3.5116   4.8017   9.050   13.955   12.816   11.460   10.213   8.716   7.175   6.560   6.298   2.81098008   0
   0.042375   8.5000   0.50000000   0.5000   -1.5671   3.5258   4.7593   8.688   13.365   12.233   10.902   9.716   8.287   6.848   6.208   5.964   2.86847806   0
   0.042375   8.5000   0.54866195   0.5487   -1.4223   3.5421   4.7202   8.326   12.798   11.644   10.345   9.224   7.858   6.525   5.859   5.635   2.91545105   0
   0.042375   8.5000   0.55000001   0.5500   -1.4187   3.5426   4.7193   8.317   12.784   11.630   10.331   9.212   7.848   6.517   5.850   5.627   2.91663504   0
   0.042375   8.5000   0.60000002   0.6000   -1.2676   3.5631   4.6880   7.939   12.211   10.975   9.680   8.640   7.391   6.194   5.500   5.303   2.95739889   0
   0.042375   8.5000   0.64999998   0.6500   -1.1209   3.5864   4.6696   7.572   11.650   10.292   8.983   8.020   6.947   5.893   5.188   5.021   2.99236870   0
   0.042375   8.5000   0.65244961   0.6524   -1.1142   3.5876   4.6690   7.556   11.624   10.260   8.950   7.991   6.926   5.879   5.174   5.009   2.99395108   0
   0.042375   8.5000   0.69999999   0.7000   -0.9734   3.6124   4.6580   7.204   11.050   9.585   8.286   7.388   6.519   5.593   4.908   4.771   3.02253795   0
   0.042375   8.5000   0.72961271   0.7296   -0.8795   3.6333   4.6657   6.969   10.568   9.092   7.828   6.974   6.260   5.417   4.754   4.642   3.03851271   1
   0.042375   8.5000   0.75000000   0.7500   -0.8174   3.6479   4.6741   6.814   10.169   8.752   7.529   6.710   6.093   5.305   4.673   4.574   3.04879928   1
   0.042375   8.5000   0.80000001   0.8000   -0.6964   3.6646   4.6477   6.511   9.512   8.233   7.078   6.313   5.778   5.052   4.470   4.382   3.07187057   1
   0.042375   8.5000   0.85000002   0.8500   -0.5798   3.6813   4.6243   6.219   8.847   7.734   6.656   5.956   5.479   4.812   4.284   4.204   3.09222293   1
   0.042375   8.5000   0.89999998   0.9000   -0.4671   3.6973   4.6007   5.938   8.225   7.275   6.270   5.633   5.195   4.583   4.103   4.031   3.11026096   1
   0.042375   8.5000   0.94999999   0.9500   -0.3510   3.7131   4.5712   5.648   7.623   6.830   5.893   5.313   4.908   4.348   3.912   3.847   3.12635612   1
   0.042375   8.5000   1.00000000   1.0000   -0.2476   3.7268   4.5447   5.389   7.116   6.453   5.571   5.035   4.655   4.140   3.740   3.681   3.14080405   1
   0.042375   8.5000   1.09288871   1.0929   -0.0555   3.7510   4.4882   4.909   6.241   5.789   5.004   4.537   4.195   3.755   3.415   3.365   3.16394353   1
   0.042375   8.5000   1.09367037   1.0937   -0.0540   3.7512   4.4877   4.905   6.235   5.784   5.000   4.533   4.192   3.751   3.412   3.362   3.16412020   1
   0.042375   8.5000   1.14288867   1.1429   0.0406   3.7622   4.4561   4.669   5.843   5.474   4.733   4.294   3.969   3.562   3.247   3.201   3.17472506   1
   0.042375   8.5000   1.19288874   1.1929   0.1334   3.7725   4.4231   4.437   5.477   5.174   4.475   4.063   3.755   3.375   3.083   3.041   3.18453360   1
   0.042375   8.5000   1.24288869   1.2429   0.2211   3.7819   4.3909   4.217   5.129   4.890   4.235   3.850   3.559   3.204   2.931   2.894   3.19349289   1
   0.042375   8.5000   1.29288864   1.2929   0.3046   3.7907   4.3598   4.008   4.779   4.613   4.008   3.657   3.383   3.050   2.794   2.763   3.20169806   1
   0.042375   8.5000   1.34288871   1.3429   0.3836   3.7993   4.3315   3.811   4.472   4.358   3.796   3.471   3.213   2.902   2.662   2.637   3.20921493   1
   0.042375   8.5000   1.39288867   1.3929   0.4579   3.8074   4.3057   3.625   4.215   4.127   3.600   3.293   3.049   2.758   2.535   2.512   3.21612215   1
   0.042375   8.5000   1.44288874   1.4429   0.5291   3.8153   4.2812   3.447   3.979   3.908   3.414   3.123   2.891   2.620   2.413   2.392   3.22248864   1
   0.042375   8.5000   1.45643270   1.4564   0.5479   3.8174   4.2749   3.400   3.918   3.851   3.364   3.078   2.850   2.583   2.381   2.360   3.22412801   1
   0.042375   8.5000   1.49288869   1.4929   0.5978   3.8229   4.2579   3.275   3.756   3.699   3.234   2.959   2.740   2.487   2.295   2.276   3.22837305   1
   0.042375   8.5000   1.54288864   1.5429   0.6636   3.8305   4.2368   3.111   3.545   3.498   3.062   2.803   2.597   2.361   2.184   2.166   3.23382664   1
   0.042375   8.5000   1.59288871   1.5929   0.7269   3.8383   4.2184   2.953   3.348   3.306   2.898   2.655   2.463   2.245   2.082   2.065   3.23889279   1
   0.042375   8.5000   1.63866055   1.6386   0.7821   3.8463   4.2076   2.815   3.174   3.134   2.754   2.528   2.350   2.150   2.002   1.986   3.24321532   1
   0.042375   8.5000   1.68577743   1.6858   0.8376   3.8542   4.1959   2.676   3.004   2.965   2.611   2.402   2.237   2.054   1.921   1.906   3.24737453   1
   0.042375   8.5000   1.73577738   1.7358   0.8946   3.8632   4.1878   2.534   2.831   2.789   2.464   2.274   2.126   1.962   1.845   1.831   3.25149560   1
   0.042375   8.5000   1.78577733   1.7858   0.9498   3.8722   4.1809   2.396   2.668   2.621   2.324   2.153   2.021   1.875   1.773   1.760   3.25534368   1
   0.042375   8.5000   1.80338657   1.8034   0.9688   3.8753   4.1786   2.348   2.612   2.564   2.276   2.111   1.985   1.846   1.748   1.736   3.25663853   1
   0.042375   8.5000   1.83577740   1.8358   1.0034   3.8809   4.1740   2.261   2.512   2.460   2.189   2.036   1.920   1.792   1.703   1.691   3.25894356   1
   0.042375   8.5000   1.88577735   1.8858   1.0557   3.8892   4.1665   2.131   2.363   2.304   2.059   1.923   1.822   1.710   1.634   1.623   3.26231718   1
   0.042375   8.5000   1.93577743   1.9358   1.1064   3.8969   4.1580   2.004   2.223   2.156   1.935   1.816   1.728   1.630   1.565   1.555   3.26548433   1
