#   Isochrone  Z = 0.02124   Y = 0.28667   [M/H] = 0.171   eta_R = 0.200   Age =    1.9953e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.021238   7.3000   0.09148076   0.0915   -2.2848   3.3865   4.1822   10.482   19.134   17.415   15.882   13.722   11.418   8.389   7.839   7.386   1.48352957   0
   0.021238   7.3000   0.10096894   0.1010   -2.2213   3.3936   4.1897   10.323   18.707   17.033   15.507   13.413   11.159   8.243   7.691   7.248   1.57983053   0
   0.021238   7.3000   0.10296151   0.1030   -2.2088   3.3950   4.1914   10.292   18.620   16.956   15.431   13.351   11.107   8.214   7.662   7.221   1.59892321   0
   0.021238   7.3000   0.12296151   0.1230   -2.0914   3.4079   4.2029   9.999   17.824   16.249   14.738   12.779   10.629   7.943   7.388   6.964   1.77141464   0
   0.021238   7.3000   0.12460005   0.1246   -2.0826   3.4089   4.2037   9.977   17.763   16.195   14.685   12.735   10.593   7.923   7.367   6.945   1.78420997   0
   0.021238   7.3000   0.14296152   0.1430   -1.9903   3.4191   4.2118   9.746   17.129   15.636   14.136   12.285   10.216   7.711   7.152   6.743   1.91567707   0
   0.021238   7.3000   0.15341040   0.1534   -1.9443   3.4245   4.2181   9.631   16.803   15.349   13.854   12.054   10.024   7.606   7.045   6.644   1.98198891   0
   0.021238   7.3000   0.16913231   0.1691   -1.8809   3.4318   4.2263   9.472   16.364   14.961   13.476   11.744   9.764   7.460   6.897   6.506   2.07222080   0
   0.021238   7.3000   0.18383406   0.1838   -1.8265   3.4379   4.2325   9.336   16.017   14.651   13.181   11.498   9.555   7.334   6.769   6.387   2.14745164   0
   0.021238   7.3000   0.19047640   0.1905   -1.8039   3.4405   4.2359   9.280   15.872   14.520   13.056   11.394   9.468   7.282   6.716   6.338   2.17896605   0
   0.021238   7.3000   0.19663781   0.1966   -1.7824   3.4429   4.2376   9.226   15.741   14.403   12.944   11.300   9.388   7.232   6.665   6.291   2.20696950   0
   0.021238   7.3000   0.22500740   0.2250   -1.6952   3.4532   4.2500   9.008   15.200   13.912   12.471   10.903   9.059   7.032   6.460   6.102   2.32215071   0
   0.021238   7.3000   0.24576333   0.2458   -1.6368   3.4602   4.2583   8.862   14.849   13.589   12.153   10.637   8.842   6.899   6.324   5.976   2.39438105   0
   0.021238   7.3000   0.26330736   0.2633   -1.5922   3.4656   4.2652   8.750   14.594   13.352   11.926   10.446   8.683   6.797   6.217   5.880   2.44903970   0
   0.021238   7.3000   0.29306260   0.2931   -1.5232   3.4734   4.2736   8.578   14.223   13.005   11.592   10.161   8.446   6.640   6.052   5.728   2.53031254   0
   0.021238   7.3000   0.30740377   0.3074   -1.4933   3.4768   4.2784   8.503   14.063   12.854   11.446   10.037   8.344   6.572   5.981   5.663   2.56520677   0
   0.021238   7.3000   0.34831879   0.3483   -1.4122   3.4866   4.2904   8.301   13.646   12.451   11.047   9.692   8.070   6.392   5.790   5.487   2.65229368   0
   0.021238   7.3000   0.38078830   0.3808   -1.3553   3.4933   4.2991   8.158   13.370   12.181   10.783   9.464   7.885   6.265   5.653   5.361   2.71051192   0
   0.021238   7.3000   0.44302082   0.4430   -1.2581   3.5047   4.3134   7.915   12.923   11.739   10.360   9.098   7.579   6.048   5.418   5.144   2.80207324   0
   0.021238   7.3000   0.44999999   0.4500   -1.2481   3.5059   4.3150   7.890   12.878   11.694   10.316   9.060   7.547   6.026   5.394   5.121   2.81098008   0
   0.021238   7.3000   0.46922642   0.4692   -1.2202   3.5096   4.3198   7.820   12.748   11.563   10.190   8.951   7.459   5.964   5.327   5.060   2.83433414   0
   0.021238   7.3000   0.50000000   0.5000   -1.1774   3.5151   4.3268   7.714   12.562   11.370   9.998   8.784   7.325   5.872   5.226   4.966   2.86847806   0
   0.021238   7.3000   0.50924087   0.5092   -1.1667   3.5167   4.3305   7.687   12.512   11.318   9.947   8.739   7.290   5.849   5.201   4.943   2.87802839   0
   0.021238   7.3000   0.54063588   0.5406   -1.1280   3.5218   4.3383   7.590   12.344   11.142   9.773   8.589   7.170   5.766   5.109   4.858   2.90823674   0
   0.021238   7.3000   0.55000001   0.5500   -1.1162   3.5233   4.3397   7.561   12.295   11.090   9.724   8.546   7.134   5.740   5.081   4.832   2.91663504   0
   0.021238   7.3000   0.57441759   0.5744   -1.0863   3.5276   4.3457   7.486   12.163   10.951   9.589   8.430   7.041   5.676   5.011   4.766   2.93735266   0
   0.021238   7.3000   0.60000002   0.6000   -1.0536   3.5317   4.3486   7.404   12.029   10.808   9.451   8.310   6.942   5.604   4.933   4.694   2.95739889   0
   0.021238   7.3000   0.61111367   0.6111   -1.0406   3.5338   4.3520   7.372   11.972   10.746   9.391   8.258   6.902   5.577   4.903   4.667   2.96562839   0
   0.021238   7.3000   0.64999998   0.6500   -0.9912   3.5409   4.3575   7.248   11.766   10.523   9.175   8.071   6.752   5.471   4.788   4.560   2.99236870   0
   0.021238   7.3000   0.68383682   0.6838   -0.9443   3.5486   4.3638   7.131   11.566   10.299   8.956   7.881   6.608   5.374   4.681   4.463   3.01325345   0
   0.021238   7.3000   0.69999999   0.7000   -0.9214   3.5522   4.3652   7.073   11.473   10.193   8.850   7.788   6.539   5.326   4.629   4.415   3.02253795   0
   0.021238   7.3000   0.75000000   0.7500   -0.7405   3.6164   4.4712   6.621   10.384   8.909   7.613   6.725   5.946   5.044   4.340   4.211   3.04879928   0
   0.021238   7.3000   0.78929126   0.7893   -0.6875   3.6227   4.4657   6.489   10.172   8.694   7.417   6.545   5.807   4.927   4.229   4.109   3.06716871   0
   0.021238   7.3000   0.80000001   0.8000   -0.6723   3.6245   4.4636   6.451   10.110   8.633   7.361   6.494   5.768   4.894   4.197   4.080   3.07187057   0
   0.021238   7.3000   0.82341653   0.8234   -0.6405   3.6290   4.4620   6.371   9.971   8.495   7.238   6.383   5.686   4.826   4.132   4.022   3.08171749   0
   0.021238   7.3000   0.85000002   0.8500   -0.5995   3.6346   4.4574   6.269   9.771   8.317   7.081   6.242   5.580   4.740   4.054   3.950   3.09222293   0
   0.021238   7.3000   0.85964423   0.8596   -0.5837   3.6370   4.4559   6.229   9.689   8.245   7.019   6.186   5.539   4.707   4.025   3.924   3.09586954   0
   0.021238   7.3000   0.89999998   0.9000   -0.5103   3.6479   4.4461   6.046   9.274   7.912   6.730   5.932   5.347   4.555   3.901   3.809   3.11026096   0
   0.021238   7.3000   0.94560975   0.9456   -0.4196   3.6620   4.4335   5.819   8.708   7.494   6.377   5.634   5.108   4.370   3.763   3.679   3.12501287   0
   0.021238   7.3000   0.94999999   0.9500   -0.4106   3.6635   4.4323   5.797   8.651   7.453   6.343   5.606   5.085   4.352   3.749   3.666   3.12635612   0
   0.021238   7.3000   0.95380688   0.9538   -0.4029   3.6648   4.4314   5.777   8.602   7.418   6.313   5.582   5.064   4.336   3.738   3.655   3.12751079   0
   0.021238   7.3000   0.99157810   0.9916   -0.3163   3.6790   4.4186   5.561   8.050   7.025   5.989   5.316   4.840   4.163   3.613   3.537   3.13847494   0
   0.021238   7.3000   1.00000000   1.0000   -0.2957   3.6824   4.4154   5.509   7.925   6.935   5.914   5.256   4.787   4.123   3.583   3.509   3.14080405   0
   0.021238   7.3000   1.02060127   1.0206   -0.2457   3.6907   4.4073   5.384   7.627   6.721   5.736   5.110   4.660   4.024   3.509   3.439   3.14632893   0
   0.021238   7.3000   1.04999995   1.0500   -0.1698   3.7032   4.3936   5.194   7.183   6.406   5.476   4.895   4.472   3.877   3.399   3.334   3.15380883   0
   0.021238   7.3000   1.05966258   1.0597   -0.1441   3.7073   4.3885   5.130   7.038   6.304   5.391   4.824   4.408   3.828   3.362   3.298   3.15616941   0
   0.021238   7.3000   1.08591378   1.0859   -0.0707   3.7189   4.3721   4.947   6.640   6.020   5.154   4.624   4.229   3.686   3.253   3.194   3.16235399   0
   0.021238   7.3000   1.10000002   1.1000   -0.0297   3.7253   4.3623   4.844   6.426   5.866   5.026   4.514   4.130   3.608   3.192   3.135   3.16554141   0
   0.021238   7.3000   1.10006702   1.1001   -0.0295   3.7254   4.3623   4.844   6.425   5.865   5.025   4.514   4.130   3.607   3.191   3.135   3.16555643   0
   0.021238   7.3000   1.12005544   1.1201   0.0311   3.7344   4.3456   4.692   6.122   5.644   4.840   4.354   3.986   3.492   3.098   3.046   3.16993046   0
   0.021238   7.3000   1.13936126   1.1394   0.0924   3.7433   4.3273   4.539   5.828   5.425   4.657   4.196   3.842   3.374   3.003   2.954   3.17399788   0
   0.021238   7.3000   1.14999998   1.1500   0.1274   3.7482   4.3163   4.452   5.667   5.304   4.555   4.106   3.760   3.307   2.949   2.901   3.17617631   0
   0.021238   7.3000   1.17218888   1.1722   0.2026   3.7586   4.2907   4.264   5.337   5.048   4.340   3.917   3.586   3.163   2.829   2.785   3.18058252   0
   0.021238   7.3000   1.19842279   1.1984   0.2890   3.7706   4.2622   4.047   4.973   4.757   4.096   3.701   3.390   3.000   2.694   2.654   3.18556499   0
   0.021238   7.3000   1.20000005   1.2000   0.2941   3.7714   4.2605   4.035   4.951   4.739   4.082   3.689   3.379   2.991   2.686   2.646   3.18585706   0
   0.021238   7.3000   1.20704091   1.2070   0.3169   3.7746   4.2533   3.978   4.856   4.662   4.019   3.634   3.329   2.950   2.653   2.614   3.18715096   0
   0.021238   7.3000   1.22493780   1.2249   0.3647   3.7824   4.2428   3.858   4.639   4.493   3.886   3.521   3.230   2.871   2.590   2.555   3.19036722   0
   0.021238   7.3000   1.24733925   1.2473   0.3973   3.7900   4.2486   3.777   4.446   4.360   3.794   3.455   3.177   2.835   2.567   2.538   3.19425297   0
   0.021238   7.3000   1.25000000   1.2500   0.4004   3.7908   4.2499   3.769   4.428   4.348   3.786   3.449   3.172   2.833   2.565   2.537   3.19470429   0
   0.021238   7.3000   1.26355648   1.2636   0.4161   3.7954   4.2571   3.730   4.337   4.282   3.742   3.417   3.148   2.819   2.560   2.534   3.19697285   0
   0.021238   7.3000   1.29148388   1.2915   0.4134   3.8008   4.2908   3.737   4.283   4.258   3.743   3.432   3.172   2.855   2.606   2.583   3.20147729   0
   0.021238   7.3000   1.29999995   1.3000   0.4067   3.8016   4.3036   3.753   4.293   4.272   3.759   3.450   3.190   2.876   2.628   2.605   3.20280719   0
   0.021238   7.3000   1.30617654   1.3062   0.4012   3.8022   4.3135   3.767   4.303   4.283   3.772   3.464   3.205   2.893   2.646   2.623   3.20375967   0
   0.021238   7.3000   1.32786894   1.3279   0.3832   3.8025   4.3400   3.812   4.344   4.327   3.817   3.509   3.251   2.939   2.693   2.670   3.20702434   0
