#   Isochrone  Z = 0.00042   Y = 0.24900   [M/H] = -1.564   eta_R = 0.200   Age =    3.5482e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.000424   7.5500   0.09000000   0.0900   -2.2528   3.5419   4.7645   10.402   14.914   13.435   11.817   10.694   9.750   8.681   8.136   7.946   1.46765435   0
   0.000424   7.5500   0.09513035   0.0951   -2.2159   3.5452   4.7651   10.310   14.728   13.285   11.689   10.580   9.656   8.598   8.050   7.859   1.52164340   0
   0.000424   7.5500   0.10000000   0.1000   -2.1818   3.5486   4.7662   10.225   14.550   13.143   11.569   10.474   9.568   8.523   7.970   7.779   1.57040203   0
   0.000424   7.5500   0.10864608   0.1086   -2.1286   3.5531   4.7671   10.092   14.296   12.935   11.391   10.314   9.433   8.402   7.846   7.654   1.65132105   0
   0.000424   7.5500   0.11930192   0.1193   -2.0668   3.5587   4.7681   9.937   13.995   12.689   11.182   10.128   9.275   8.263   7.702   7.508   1.74217522   0
   0.000424   7.5500   0.12000000   0.1200   -2.0628   3.5590   4.7682   9.927   13.976   12.673   11.168   10.116   9.265   8.255   7.692   7.499   1.74782515   0
   0.000424   7.5500   0.13787197   0.1379   -1.9716   3.5666   4.7674   9.699   13.555   12.327   10.871   9.850   9.034   8.048   7.480   7.284   1.88129783   0
   0.000424   7.5500   0.14000000   0.1400   -1.9617   3.5675   4.7677   9.674   13.508   12.289   10.838   9.821   9.009   8.026   7.457   7.261   1.89584959   0
   0.000424   7.5500   0.14063582   0.1406   -1.9589   3.5677   4.7678   9.667   13.495   12.278   10.829   9.813   9.002   8.020   7.451   7.255   1.90014732   0
   0.000424   7.5500   0.16000000   0.1600   -1.8756   3.5744   4.7673   9.459   13.123   11.969   10.562   9.574   8.791   7.830   7.257   7.060   2.02115250   0
   0.000424   7.5500   0.16473234   0.1647   -1.8577   3.5758   4.7675   9.414   13.046   11.903   10.505   9.523   8.745   7.789   7.215   7.018   2.04806709   0
   0.000424   7.5500   0.20000000   0.2000   -1.7351   3.5851   4.7665   9.108   12.520   11.461   10.121   9.179   8.435   7.508   6.930   6.733   2.22178221   0
   0.000424   7.5500   0.25000000   0.2500   -1.5940   3.5960   4.7659   8.755   11.923   10.956   9.681   8.786   8.078   7.184   6.603   6.411   2.40809011   0
   0.000424   7.5500   0.30000001   0.3000   -1.4789   3.6052   4.7669   8.467   11.443   10.545   9.323   8.466   7.785   6.920   6.338   6.153   2.54750419   0
   0.000424   7.5500   0.34999999   0.3500   -1.3761   3.6140   4.7662   8.210   11.010   10.175   9.002   8.180   7.525   6.686   6.105   5.928   2.65552020   0
   0.000424   7.5500   0.40000001   0.4000   -1.2712   3.6244   4.7608   7.948   10.546   9.785   8.666   7.887   7.260   6.450   5.871   5.706   2.74133730   0
   0.000424   7.5500   0.41261441   0.4126   -1.2404   3.6283   4.7590   7.871   10.394   9.660   8.562   7.798   7.182   6.384   5.806   5.645   2.76027131   0
   0.000424   7.5500   0.44999999   0.4500   -1.1502   3.6395   4.7513   7.646   9.960   9.304   8.262   7.542   6.956   6.188   5.617   5.470   2.81098008   0
   0.000424   7.5500   0.50000000   0.5000   -1.0013   3.6616   4.7366   7.273   9.183   8.693   7.754   7.115   6.584   5.878   5.338   5.213   2.86847806   0
