#   Isochrone  Z = 0.00042   Y = 0.24900   [M/H] = -1.564   eta_R = 0.200   Age =    5.0120e+08 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.000424   8.7000   0.09000000   0.0900   -3.0673   3.4925   5.3815   12.438   19.077   16.656   14.696   13.183   11.764   10.529   10.165   10.050   1.46765435   0
   0.000424   8.7000   0.09345610   0.0935   -3.0041   3.5013   5.3698   12.280   18.550   16.291   14.365   12.936   11.604   10.400   10.005   9.882   1.50433326   0
   0.000424   8.7000   0.09702316   0.0970   -2.9312   3.5118   5.3554   12.098   17.938   15.867   13.995   12.653   11.419   10.253   9.824   9.692   1.54086983   0
   0.000424   8.7000   0.10000000   0.1000   -2.8634   3.5219   5.3408   11.929   17.376   15.476   13.663   12.392   11.248   10.118   9.661   9.518   1.57040203   0
   0.000424   8.7000   0.12000000   0.1200   -2.5938   3.5511   5.2674   11.255   15.702   14.211   12.610   11.495   10.569   9.539   9.022   8.859   1.74782515   0
   0.000424   8.7000   0.12768054   0.1277   -2.5286   3.5569   5.2523   11.092   15.361   13.942   12.383   11.295   10.405   9.394   8.869   8.703   1.80778110   0
   0.000424   8.7000   0.14000000   0.1400   -2.4221   3.5659   5.2219   10.825   14.825   13.515   12.022   10.976   10.138   9.158   8.621   8.448   1.89584959   0
   0.000424   8.7000   0.16000000   0.1600   -2.2873   3.5759   5.1852   10.488   14.210   13.010   11.588   10.588   9.800   8.851   8.304   8.125   2.02115250   0
   0.000424   8.7000   0.17058341   0.1706   -2.2290   3.5798   5.1700   10.343   13.964   12.803   11.408   10.425   9.653   8.717   8.167   7.986   2.08001161   1
   0.000424   8.7000   0.20000000   0.2000   -2.0839   3.5892   5.1319   9.980   13.354   12.292   10.962   10.024   9.290   8.383   7.827   7.641   2.22178221   1
   0.000424   8.7000   0.25000000   0.2500   -1.8943   3.6007   5.0851   9.506   12.610   11.653   10.395   9.509   8.813   7.942   7.382   7.196   2.40809011   1
   0.000424   8.7000   0.30000001   0.3000   -1.7439   3.6095   5.0491   9.130   12.041   11.157   9.952   9.104   8.435   7.590   7.028   6.847   2.54750419   1
   0.000424   8.7000   0.31847888   0.3185   -1.6891   3.6123   5.0313   8.993   11.846   10.984   9.795   8.959   8.297   7.461   6.899   6.719   2.59052658   1
   0.000424   8.7000   0.34999999   0.3500   -1.6124   3.6170   5.0145   8.801   11.558   10.732   9.569   8.753   8.105   7.282   6.720   6.544   2.65552020   0
   0.000424   8.7000   0.40000001   0.4000   -1.4629   3.6271   4.9633   8.427   10.984   10.233   9.124   8.351   7.730   6.935   6.373   6.208   2.74133730   0
   0.000424   8.7000   0.43990704   0.4399   -1.3321   3.6393   4.9227   8.100   10.426   9.762   8.715   7.991   7.403   6.642   6.083   5.933   2.79802132   1
   0.000424   8.7000   0.44999999   0.4500   -1.3020   3.6424   4.9147   8.025   10.295   9.652   8.621   7.908   7.328   6.575   6.019   5.872   2.81098008   1
   0.000424   8.7000   0.50000000   0.5000   -1.1303   3.6637   4.8740   7.596   9.479   8.996   8.064   7.430   6.902   6.207   5.678   5.553   2.86847806   1
