#   Isochrone  Z = 0.04237   Y = 0.32598   [M/H] = 0.511   eta_R = 0.200   Age =    3.5482e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.042375   7.5500   0.10284453   0.1028   -2.4151   3.3691   4.2936   10.808   19.939   18.289   16.742   14.470   12.111   8.685   8.154   7.647   1.59781313   0
   0.042375   7.5500   0.10374495   0.1037   -2.4093   3.3698   4.2945   10.793   19.898   18.252   16.707   14.441   12.087   8.671   8.141   7.635   1.60632348   0
   0.042375   7.5500   0.12284452   0.1228   -2.2928   3.3836   4.3065   10.502   19.073   17.520   16.005   13.866   11.597   8.398   7.866   7.384   1.77049422   0
   0.042375   7.5500   0.12978350   0.1298   -2.2560   3.3881   4.3118   10.410   18.807   17.282   15.778   13.680   11.439   8.312   7.779   7.306   1.82349861   0
   0.042375   7.5500   0.14284453   0.1428   -2.1910   3.3961   4.3204   10.247   18.334   16.864   15.377   13.352   11.161   8.161   7.627   7.167   1.91490304   0
   0.042375   7.5500   0.14399211   0.1440   -2.1856   3.3968   4.3212   10.234   18.294   16.828   15.343   13.325   11.138   8.148   7.614   7.155   1.92246497   0
   0.042375   7.5500   0.16568905   0.1657   -2.0894   3.4088   4.3339   9.993   17.582   16.200   14.743   12.835   10.723   7.924   7.389   6.951   2.05338860   0
   0.042375   7.5500   0.20711133   0.2071   -1.9361   3.4291   4.3586   9.610   16.394   15.157   13.746   12.027   10.043   7.570   7.032   6.628   2.25202560   0
   0.042375   7.5500   0.26533315   0.2653   -1.7634   3.4503   4.3784   9.179   15.264   14.140   12.771   11.213   9.356   7.171   6.625   6.257   2.45500231   0
   0.042375   7.5500   0.30201861   0.3020   -1.6460   3.4635   4.3699   8.885   14.602   13.531   12.179   10.703   8.932   6.901   6.343   6.000   2.55239511   0
   0.042375   7.5500   0.33224481   0.3322   -1.4786   3.4776   4.3003   8.466   13.825   12.818   11.506   10.107   8.409   6.506   5.927   5.613   2.62012911   0
   0.042375   7.5500   0.33878937   0.3388   -1.3922   3.4826   4.2425   8.250   13.494   12.513   11.215   9.838   8.167   6.300   5.708   5.405   2.63352084   0
   0.042375   7.5500   0.35711130   0.3571   -1.3502   3.4868   4.2403   8.145   13.320   12.340   11.041   9.680   8.035   6.204   5.604   5.308   2.66889668   0
   0.042375   7.5500   0.40868524   0.4087   -1.2449   3.4983   4.2395   7.882   12.883   11.903   10.623   9.308   7.708   5.966   5.337   5.063   2.75448132   0
   0.042375   7.5500   0.44999999   0.4500   -1.1725   3.5064   4.2411   7.701   12.597   11.607   10.338   9.054   7.484   5.804   5.155   4.895   2.81098008   0
   0.042375   7.5500   0.45707127   0.4571   -1.1595   3.5077   4.2404   7.669   12.547   11.556   10.288   9.010   7.445   5.775   5.122   4.864   2.81976557   0
   0.042375   7.5500   0.50000000   0.5000   -1.0859   3.5154   4.2363   7.485   12.279   11.268   10.002   8.752   7.222   5.611   4.939   4.692   2.86847806   0
   0.042375   7.5500   0.52509362   0.5251   -1.1821   3.5151   4.3526   7.725   12.516   11.484   10.201   8.957   7.440   5.853   5.195   4.945   2.89369464   0
   0.042375   7.5500   0.55000001   0.5500   -1.2797   3.5144   4.4675   7.969   12.764   11.710   10.410   9.170   7.664   6.097   5.455   5.200   2.91663504   0
   0.042375   7.5500   0.55841643   0.5584   -1.2679   3.5162   4.4697   7.940   12.711   11.654   10.353   9.121   7.625   6.072   5.427   5.174   2.92396307   0
   0.042375   7.5500   0.59878367   0.5988   -1.2053   3.5248   4.4719   7.783   12.450   11.376   10.085   8.887   7.426   5.937   5.275   5.034   2.95648122   0
   0.042375   7.5500   0.60000002   0.6000   -1.2036   3.5251   4.4720   7.779   12.443   11.368   10.078   8.881   7.420   5.933   5.270   5.030   2.95739889   0
   0.042375   7.5500   0.60983849   0.6098   -1.1893   3.5274   4.4740   7.743   12.380   11.300   10.014   8.827   7.373   5.903   5.236   4.998   2.96469808   0
   0.042375   7.5500   0.64999998   0.6500   -1.1196   3.5376   4.4729   7.569   12.099   10.989   9.719   8.573   7.154   5.753   5.068   4.844   2.99236870   0
   0.042375   7.5500   0.67666996   0.6767   -1.0702   3.5464   4.4761   7.446   11.895   10.748   9.485   8.374   6.992   5.651   4.953   4.740   3.00899887   0
   0.042375   7.5500   0.69999999   0.7000   -1.0225   3.5548   4.4769   7.326   11.705   10.514   9.250   8.174   6.836   5.554   4.844   4.643   3.02253795   0
   0.042375   7.5500   0.72344160   0.7234   -0.9338   3.5856   4.5256   7.105   11.227   9.853   8.555   7.591   6.492   5.420   4.698   4.535   3.03528833   0
   0.042375   7.5500   0.75000000   0.7500   -0.8288   3.6202   4.5745   6.842   10.630   9.129   7.844   6.965   6.152   5.252   4.562   4.440   3.04879928   0
   0.042375   7.5500   0.75324357   0.7532   -0.8222   3.6211   4.5737   6.826   10.602   9.100   7.817   6.940   6.134   5.239   4.550   4.428   3.05038595   0
   0.042375   7.5500   0.80000001   0.8000   -0.7161   3.6373   4.5582   6.560   10.110   8.632   7.380   6.539   5.853   5.019   4.357   4.251   3.07187057   0
   0.042375   7.5500   0.80128270   0.8013   -0.7131   3.6377   4.5578   6.553   10.095   8.618   7.368   6.527   5.845   5.013   4.352   4.247   3.07242537   0
   0.042375   7.5500   0.85000002   0.8500   -0.5881   3.6575   4.5377   6.240   9.383   8.044   6.861   6.077   5.515   4.761   4.157   4.065   3.09222293   0
   0.042375   7.5500   0.87311602   0.8731   -0.5224   3.6682   4.5265   6.076   8.978   7.742   6.606   5.861   5.343   4.629   4.060   3.973   3.10082555   0
   0.042375   7.5500   0.89999998   0.9000   -0.4408   3.6819   4.5126   5.872   8.468   7.371   6.299   5.608   5.134   4.468   3.942   3.862   3.11026096   0
   0.042375   7.5500   0.90573150   0.9057   -0.4229   3.6849   4.5094   5.827   8.359   7.293   6.235   5.555   5.088   4.432   3.915   3.837   3.11219859   0
   0.042375   7.5500   0.94088787   0.9409   -0.3143   3.7030   4.4900   5.556   7.710   6.829   5.851   5.241   4.815   4.221   3.758   3.689   3.12355351   0
   0.042375   7.5500   0.94999999   0.9500   -0.2874   3.7076   4.4853   5.488   7.554   6.717   5.759   5.165   4.749   4.170   3.719   3.651   3.12635612   0
   0.042375   7.5500   0.95343113   0.9534   -0.2772   3.7092   4.4834   5.463   7.496   6.676   5.725   5.137   4.724   4.150   3.704   3.637   3.12739730   0
   0.042375   7.5500   0.99192303   0.9919   -0.1821   3.7252   4.4695   5.225   6.969   6.299   5.413   4.875   4.492   3.971   3.566   3.507   3.13857126   0
   0.042375   7.5500   1.00000000   1.0000   -0.1703   3.7273   4.4696   5.196   6.904   6.253   5.375   4.843   4.463   3.949   3.550   3.492   3.14080405   0
   0.042375   7.5500   1.05120707   1.0512   -0.1030   3.7401   4.4749   5.027   6.525   5.985   5.157   4.662   4.303   3.830   3.463   3.410   3.15410614   0
   0.042375   7.5500   1.08217919   1.0822   -0.0856   3.7438   4.4853   4.984   6.425   5.915   5.102   4.616   4.263   3.801   3.444   3.392   3.16149402   0
   0.042375   7.5500   1.09288871   1.0929   -0.0780   3.7449   4.4861   4.965   6.390   5.889   5.080   4.596   4.245   3.786   3.431   3.380   3.16394353   0
   0.042375   7.5500   1.11295104   1.1130   -0.0651   3.7464   4.4871   4.933   6.335   5.846   5.043   4.563   4.214   3.760   3.409   3.357   3.16839528   0
   0.042375   7.5500   1.14288867   1.1429   -0.0317   3.7496   4.4780   4.849   6.202   5.740   4.949   4.478   4.134   3.689   3.346   3.295   3.17472506   0
