#   Isochrone  Z = 0.00424   Y = 0.25643   [M/H] = -0.558   eta_R = 0.200   Age =    1.9953e+07 yr
#      Z   log(age/yr)   M_ini      M_act   logL/Lo   logTe   logG   mbol    U       B       V       R       I       J       H       K   int_IMF   stage
   0.004237   7.3000   0.09000000   0.0900   -2.1763   3.4577   4.3513   10.211   16.557   14.955   13.301   11.725   9.931   8.252   7.741   7.403   1.46765435   0
   0.004237   7.3000   0.09063690   0.0906   -2.1721   3.4582   4.3521   10.200   16.530   14.930   13.277   11.706   9.917   8.243   7.732   7.393   1.47451258   0
   0.004237   7.3000   0.09882855   0.0988   -2.1162   3.4645   4.3590   10.060   16.189   14.627   12.986   11.472   9.736   8.118   7.602   7.270   1.55888081   0
   0.004237   7.3000   0.10000000   0.1000   -2.1084   3.4654   4.3599   10.041   16.142   14.585   12.946   11.439   9.711   8.101   7.584   7.253   1.57040203   0
   0.004237   7.3000   0.11441727   0.1144   -2.0220   3.4745   4.3685   9.825   15.645   14.139   12.521   11.091   9.442   7.906   7.382   7.061   1.70163774   0
   0.004237   7.3000   0.12000000   0.1200   -1.9917   3.4778   4.3721   9.749   15.469   13.982   12.371   10.967   9.347   7.838   7.312   6.994   1.74782515   0
   0.004237   7.3000   0.14000000   0.1400   -1.8942   3.4874   4.3800   9.506   14.949   13.508   11.913   10.580   9.054   7.621   7.085   6.779   1.89584959   0
   0.004237   7.3000   0.16000000   0.1600   -1.8100   3.4954   4.3858   9.295   14.530   13.123   11.547   10.264   8.809   7.431   6.888   6.591   2.02115250   0
   0.004237   7.3000   0.18279031   0.1828   -1.7246   3.5037   4.3915   9.082   14.120   12.744   11.188   9.951   8.565   7.238   6.687   6.401   2.14236760   0
   0.004237   7.3000   0.21456197   0.2146   -1.6232   3.5134   4.3984   8.828   13.662   12.315   10.778   9.587   8.281   7.010   6.449   6.174   2.28220487   0
   0.004237   7.3000   0.23135583   0.2314   -1.5762   3.5180   4.4023   8.711   13.456   12.120   10.590   9.419   8.151   6.905   6.339   6.069   2.34519386   0
   0.004237   7.3000   0.25848177   0.2585   -1.5068   3.5247   4.4078   8.537   13.155   11.835   10.321   9.177   7.960   6.749   6.175   5.913   2.43455505   0
   0.004237   7.3000   0.28711039   0.2871   -1.4409   3.5306   4.4113   8.372   12.880   11.574   10.076   8.956   7.782   6.601   6.019   5.764   2.51506925   0
   0.004237   7.3000   0.30000001   0.3000   -1.4127   3.5331   4.4121   8.302   12.767   11.466   9.974   8.863   7.706   6.537   5.952   5.699   2.54750419   0
   0.004237   7.3000   0.32488838   0.3249   -1.3639   3.5376   4.4160   8.180   12.567   11.276   9.795   8.700   7.575   6.428   5.837   5.589   2.60456061   0
   0.004237   7.3000   0.34999999   0.3500   -1.3169   3.5419   4.4184   8.062   12.378   11.096   9.625   8.545   7.450   6.322   5.726   5.482   2.65552020   0
   0.004237   7.3000   0.38048586   0.3805   -1.2649   3.5469   4.4227   7.932   12.167   10.895   9.436   8.372   7.312   6.206   5.604   5.366   2.71000671   0
   0.004237   7.3000   0.40000001   0.4000   -1.2330   3.5499   4.4245   7.852   12.039   10.773   9.322   8.267   7.228   6.135   5.529   5.294   2.74133730   0
   0.004237   7.3000   0.44999999   0.4500   -1.1550   3.5580   4.4304   7.658   11.720   10.468   9.036   8.005   7.023   5.965   5.350   5.121   2.81098008   0
   0.004237   7.3000   0.45486560   0.4549   -1.1470   3.5590   4.4308   7.637   11.686   10.435   9.005   7.977   7.001   5.947   5.331   5.104   2.81705022   0
   0.004237   7.3000   0.50000000   0.5000   -1.0774   3.5671   4.4347   7.464   11.394   10.158   8.746   7.740   6.820   5.798   5.173   4.953   2.86847806   0
   0.004237   7.3000   0.52599204   0.5260   -1.0363   3.5723   4.4365   7.361   11.215   9.990   8.591   7.600   6.713   5.710   5.080   4.865   2.89455676   0
   0.004237   7.3000   0.55000001   0.5500   -0.9973   3.5770   4.4359   7.263   11.050   9.835   8.451   7.473   6.612   5.626   4.991   4.781   2.91663504   0
   0.004237   7.3000   0.55172718   0.5517   -0.9947   3.5775   4.4363   7.257   11.038   9.824   8.440   7.463   6.605   5.621   4.985   4.776   2.91815543   0
   0.004237   7.3000   0.59635389   0.5964   -0.9129   3.5891   4.4347   7.052   10.665   9.481   8.134   7.190   6.394   5.449   4.799   4.606   2.95463800   0
   0.004237   7.3000   0.60000002   0.6000   -0.9052   3.5902   4.4339   7.033   10.630   9.449   8.106   7.165   6.374   5.433   4.781   4.590   2.95739889   0
   0.004237   7.3000   0.63342148   0.6334   -0.8378   3.6013   4.4347   6.864   10.306   9.151   7.853   6.944   6.202   5.291   4.626   4.454   2.98134756   0
   0.004237   7.3000   0.64999998   0.6500   -0.8021   3.6073   4.4343   6.775   10.127   8.990   7.720   6.830   6.111   5.216   4.544   4.383   2.99236870   0
   0.004237   7.3000   0.65539140   0.6554   -0.7897   3.6096   4.4347   6.744   10.061   8.932   7.672   6.789   6.080   5.190   4.515   4.359   2.99583650   0
   0.004237   7.3000   0.68174326   0.6817   -0.7185   3.6232   4.4348   6.566   9.674   8.587   7.394   6.555   5.898   5.044   4.364   4.230   3.01201963   0
   0.004237   7.3000   0.69999999   0.7000   -0.6643   3.6341   4.4357   6.431   9.354   8.313   7.176   6.375   5.761   4.935   4.261   4.142   3.02253795   0
   0.004237   7.3000   0.72321272   0.7232   -0.5907   3.6546   4.4583   6.247   8.722   7.842   6.823   6.110   5.568   4.809   4.176   4.079   3.03516769   0
   0.004237   7.3000   0.75000000   0.7500   -0.5016   3.6782   4.4794   6.024   7.995   7.346   6.438   5.820   5.340   4.659   4.092   4.011   3.04879928   0
   0.004237   7.3000   0.75683457   0.7568   -0.4803   3.6820   4.4772   5.971   7.864   7.253   6.361   5.758   5.286   4.619   4.064   3.985   3.05212736   0
   0.004237   7.3000   0.77989823   0.7799   -0.4061   3.6955   4.4702   5.785   7.414   6.940   6.100   5.546   5.100   4.481   3.972   3.898   3.06294060   0
   0.004237   7.3000   0.80000001   0.8000   -0.3406   3.7077   4.4646   5.621   7.036   6.673   5.880   5.364   4.941   4.363   3.888   3.820   3.07187057   0
   0.004237   7.3000   0.81140399   0.8114   -0.3036   3.7146   4.4614   5.529   6.832   6.528   5.761   5.265   4.853   4.296   3.841   3.776   3.07673883   0
   0.004237   7.3000   0.83397526   0.8340   -0.2289   3.7285   4.4540   5.342   6.442   6.246   5.528   5.068   4.679   4.164   3.745   3.686   3.08597231   0
   0.004237   7.3000   0.85000002   0.8500   -0.1749   3.7384   4.4481   5.207   6.174   6.049   5.366   4.929   4.556   4.070   3.676   3.621   3.09222293   0
   0.004237   7.3000   0.87528747   0.8753   -0.0888   3.7534   4.4348   4.992   5.785   5.748   5.119   4.713   4.363   3.919   3.559   3.510   3.10160971   0
   0.004237   7.3000   0.89999998   0.9000   -0.0057   3.7677   4.4206   4.784   5.438   5.466   4.888   4.510   4.181   3.775   3.446   3.402   3.11026096   0
   0.004237   7.3000   0.91218787   0.9122   0.0355   3.7743   4.4118   4.681   5.275   5.331   4.777   4.412   4.094   3.704   3.387   3.347   3.11435103   0
   0.004237   7.3000   0.94999999   0.9500   0.1398   3.7924   4.3977   4.421   4.871   4.984   4.496   4.175   3.886   3.537   3.250   3.224   3.12635612   0
   0.004237   7.3000   0.95161587   0.9516   0.1440   3.7932   4.3972   4.410   4.856   4.970   4.485   4.165   3.878   3.530   3.245   3.219   3.12684751   0
   0.004237   7.3000   0.96345794   0.9635   0.1628   3.7975   4.4010   4.363   4.781   4.903   4.434   4.124   3.844   3.506   3.228   3.205   3.13039613   0
   0.004237   7.3000   1.00000000   1.0000   0.1951   3.8082   4.4276   4.282   4.642   4.780   4.347   4.057   3.793   3.479   3.221   3.203   3.14080405   0
   0.004237   7.3000   1.00498211   1.0050   0.1981   3.8096   4.4324   4.275   4.627   4.767   4.338   4.051   3.789   3.478   3.224   3.205   3.14216256   0
   0.004237   7.3000   1.03114474   1.0311   0.2085   3.8145   4.4527   4.249   4.581   4.724   4.310   4.031   3.777   3.477   3.232   3.215   3.14906454   0
   0.004237   7.3000   1.04999995   1.0500   0.2168   3.8177   4.4651   4.228   4.547   4.693   4.288   4.015   3.765   3.474   3.234   3.218   3.15380883   0
   0.004237   7.3000   1.10000002   1.1000   0.2776   3.8264   4.4594   4.076   4.365   4.510   4.131   3.873   3.638   3.366   3.143   3.129   3.16554141   0
   0.004237   7.3000   1.12110317   1.1211   0.3112   3.8307   4.4514   3.992   4.268   4.410   4.045   3.795   3.566   3.304   3.090   3.077   3.17015505   0
   0.004237   7.3000   1.14999998   1.1500   0.3619   3.8370   4.4367   3.865   4.128   4.262   3.913   3.676   3.458   3.210   3.009   2.997   3.17617631   0
   0.004237   7.3000   1.15897286   1.1590   0.3775   3.8391   4.4329   3.826   4.085   4.216   3.873   3.639   3.425   3.182   2.985   2.973   3.17797995   0
   0.004237   7.3000   1.20000005   1.2000   0.4471   3.8487   4.4170   3.652   3.893   4.011   3.693   3.477   3.280   3.059   2.881   2.870   3.18585706   0
   0.004237   7.3000   1.25711131   1.2571   0.5377   3.8639   4.4072   3.426   3.646   3.739   3.458   3.271   3.100   2.912   2.765   2.756   3.19590116   0
   0.004237   7.3000   1.28993821   1.2899   0.5894   3.8758   4.4143   3.296   3.506   3.577   3.323   3.160   3.010   2.848   2.723   2.715   3.20123386   1
   0.004237   7.3000   1.30711126   1.3071   0.6150   3.8811   4.4159   3.233   3.438   3.500   3.257   3.104   2.964   2.813   2.698   2.690   3.20390272   1
   0.004237   7.3000   1.35711133   1.3571   0.6863   3.8976   4.4267   3.054   3.250   3.282   3.076   2.955   2.844   2.728   2.642   2.635   3.21123862   1
   0.004237   7.3000   1.40711129   1.4071   0.7550   3.9133   4.4365   2.883   3.073   3.079   2.908   2.817   2.735   2.648   2.587   2.581   3.21798539   1
   0.004237   7.3000   1.45711136   1.4571   0.8193   3.9284   4.4479   2.722   2.908   2.896   2.761   2.698   2.641   2.580   2.540   2.534   3.22420931   1
   0.004237   7.3000   1.50711131   1.5071   0.8814   3.9427   4.4575   2.567   2.754   2.735   2.635   2.595   2.556   2.517   2.492   2.487   3.22996616   1
   0.004237   7.3000   1.55711126   1.5571   0.9405   3.9561   4.4662   2.419   2.608   2.597   2.524   2.501   2.478   2.459   2.445   2.442   3.23530531   1
   0.004237   7.3000   1.60711133   1.6071   0.9976   3.9688   4.4738   2.276   2.469   2.475   2.424   2.414   2.405   2.403   2.398   2.397   3.24026752   1
   0.004237   7.3000   1.65711129   1.6571   1.0513   3.9806   4.4804   2.142   2.340   2.367   2.335   2.335   2.336   2.349   2.352   2.353   3.24487758   1
   0.004237   7.3000   1.70663095   1.7066   1.1050   3.9923   4.4863   2.008   2.212   2.265   2.251   2.259   2.269   2.296   2.304   2.309   3.24912834   1
   0.004237   7.3000   1.70711136   1.7071   1.1055   3.9924   4.4864   2.006   2.211   2.264   2.250   2.258   2.269   2.295   2.304   2.309   3.24916816   1
   0.004237   7.3000   1.75711131   1.7571   1.1566   4.0033   4.4915   1.879   2.089   2.171   2.172   2.186   2.204   2.243   2.257   2.264   3.25316954   1
   0.004237   7.3000   1.80711126   1.8071   1.2050   4.0135   4.4961   1.758   1.974   2.085   2.100   2.120   2.143   2.194   2.211   2.221   3.25690866   1
   0.004237   7.3000   1.85711133   1.8571   1.2519   4.0233   4.5000   1.640   1.865   2.005   2.031   2.055   2.083   2.145   2.166   2.178   3.26040936   1
   0.004237   7.3000   1.90711129   1.9071   1.2978   4.0326   4.5031   1.526   1.759   1.928   1.964   1.991   2.024   2.095   2.119   2.134   3.26369262   1
   0.004237   7.3000   1.95711136   1.9571   1.3416   4.0414   4.5055   1.416   1.660   1.855   1.899   1.930   1.966   2.046   2.073   2.090   3.26677728   1
   0.004237   7.3000   2.00711131   2.0071   1.3841   4.0497   4.5074   1.310   1.564   1.786   1.837   1.870   1.910   1.999   2.028   2.047   3.26967955   1
   0.004237   7.3000   2.05711126   2.0571   1.4254   4.0577   4.5087   1.207   1.474   1.718   1.777   1.812   1.856   1.952   1.983   2.004   3.27240944   1
   0.004237   7.3000   2.10711122   2.1071   1.4648   4.0653   4.5099   1.108   1.388   1.655   1.720   1.757   1.803   1.906   1.939   1.962   3.27497888   1
   0.004237   7.3000   2.15711141   2.1571   1.5038   4.0725   4.5100   1.010   1.303   1.591   1.662   1.701   1.750   1.859   1.894   1.920   3.27740073   1
   0.004237   7.3000   2.20711136   2.2071   1.5420   4.0795   4.5099   0.915   1.221   1.530   1.605   1.646   1.697   1.814   1.850   1.877   3.27968669   1
   0.004237   7.3000   2.25711131   2.2571   1.5781   4.0859   4.5090   0.825   1.144   1.471   1.550   1.593   1.646   1.768   1.806   1.834   3.28184724   1
   0.004237   7.3000   2.26321959   2.2632   1.5826   4.0867   4.5090   0.814   1.134   1.463   1.543   1.586   1.639   1.763   1.801   1.829   3.28210306   1
   0.004237   7.3000   2.30711126   2.3071   1.6146   4.0925   4.5083   0.734   1.067   1.412   1.495   1.540   1.595   1.723   1.763   1.792   3.28389168   1
   0.004237   7.3000   2.35711122   2.3571   1.6501   4.0989   4.5078   0.645   0.992   1.355   1.442   1.488   1.546   1.680   1.721   1.752   3.28582883   1
   0.004237   7.3000   2.42844534   2.4284   1.6973   4.1067   4.5048   0.527   0.893   1.276   1.368   1.416   1.477   1.617   1.660   1.692   3.28842139   1
   0.004237   7.3000   2.62844515   2.6284   1.8257   4.1284   4.4975   0.206   0.628   1.067   1.171   1.224   1.292   1.449   1.498   1.535   3.29476070   1
   0.004237   7.3000   2.73415160   2.7342   1.8889   4.1385   4.4917   0.048   0.497   0.962   1.071   1.126   1.197   1.363   1.413   1.452   3.29763389   1
   0.004237   7.3000   3.00000000   3.0000   2.0391   4.1629   4.4795   -0.328   0.194   0.716   0.839   0.899   0.978   1.162   1.218   1.261   3.30372047   1
   0.004237   7.3000   3.20000005   3.2000   2.1426   4.1795   4.4706   -0.586   -0.012   0.546   0.678   0.742   0.826   1.023   1.082   1.128   3.30745077   1
   0.004237   7.3000   3.40000010   3.4000   2.2391   4.1943   4.4597   -0.828   -0.203   0.385   0.525   0.592   0.681   0.887   0.950   0.998   3.31060600   1
   0.004237   7.3000   3.55321884   3.5532   2.3095   4.2054   4.4526   -1.004   -0.341   0.270   0.415   0.485   0.577   0.790   0.855   0.906   3.31270289   1
   0.004237   7.3000   3.59999990   3.6000   2.3304   4.2086   4.4503   -1.056   -0.382   0.235   0.382   0.453   0.546   0.761   0.827   0.878   3.31329536   1
   0.004237   7.3000   3.74876142   3.7488   2.3951   4.2185   4.4429   -1.218   -0.509   0.128   0.280   0.353   0.449   0.672   0.739   0.792   3.31504750   1
   0.004237   7.3000   3.79999995   3.8000   2.4168   4.2219   4.4404   -1.272   -0.551   0.092   0.245   0.320   0.416   0.641   0.709   0.763   3.31560802   1
   0.004237   7.3000   3.93605852   3.9361   2.4727   4.2303   4.4337   -1.412   -0.661   -0.002   0.156   0.233   0.332   0.563   0.632   0.687   3.31700206   1
   0.004237   7.3000   4.00000000   4.0000   2.4985   4.2343   4.4306   -1.476   -0.711   -0.045   0.115   0.193   0.293   0.526   0.596   0.652   3.31761289   1
   0.004237   7.3000   4.19999981   4.2000   2.5763   4.2459   4.4207   -1.671   -0.863   -0.175   -0.009   0.071   0.175   0.415   0.488   0.546   3.31935763   1
   0.004237   7.3000   4.40000010   4.4000   2.6507   4.2570   4.4108   -1.857   -1.009   -0.301   -0.129   -0.046   0.061   0.309   0.384   0.443   3.32088280   1
   0.004237   7.3000   4.59999990   4.6000   2.7219   4.2675   4.4009   -2.035   -1.148   -0.421   -0.244   -0.159   -0.049   0.206   0.282   0.344   3.32222414   1
   0.004237   7.3000   4.72460985   4.7246   2.7647   4.2737   4.3946   -2.142   -1.232   -0.494   -0.314   -0.228   -0.116   0.143   0.221   0.284   3.32297993   1
   0.004237   7.3000   4.80000019   4.8000   2.7902   4.2774   4.3907   -2.206   -1.282   -0.538   -0.356   -0.268   -0.155   0.105   0.185   0.248   3.32341027   1
